entry_date,status,skip_reason,next_trading_day,candle_1_timestamp,candle_1_open,candle_1_close,candle_1_color,candle_2_timestamp,candle_2_open,candle_2_close,candle_2_color,candle_3_timestamp,candle_3_open,candle_3_close,candle_3_color,entry_timestamp,entry_price_points,exit_timestamp,exit_open_points,points_pnl,rupees_pnl,remarks
2022-05-24,SKIPPED,last_3_candles_not_all_green,,2022-05-24T14:45:00+05:30,16106.1,16130.8,GREEN,2022-05-24T15:00:00+05:30,16133.2,16112.8,RED,2022-05-24T15:15:00+05:30,16112.9,16139.5,GREEN,2022-05-24T15:15:00+05:30,16139.5,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2022-05-25,SKIPPED,last_3_candles_not_all_green,,2022-05-25T14:45:00+05:30,16040.4,16032.7,RED,2022-05-25T15:00:00+05:30,16033.0,16027.7,RED,2022-05-25T15:15:00+05:30,16027.5,16037.8,GREEN,2022-05-25T15:15:00+05:30,16037.8,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2022-05-26,SKIPPED,last_3_candles_not_all_green,,2022-05-26T14:45:00+05:30,16143.7,16182.5,GREEN,2022-05-26T15:00:00+05:30,16183.2,16172.2,RED,2022-05-26T15:15:00+05:30,16173.0,16201.5,GREEN,2022-05-26T15:15:00+05:30,16201.5,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2022-05-27,TRADED,,2022-05-30,2022-05-27T14:45:00+05:30,16309.2,16338.2,GREEN,2022-05-27T15:00:00+05:30,16335.8,16346.0,GREEN,2022-05-27T15:15:00+05:30,16346.2,16356.1,GREEN,2022-05-27T15:15:00+05:30,16356.1,2022-05-30T09:15:00+05:30,16527.9,171.80,11167.00,
2022-05-30,SKIPPED,last_3_candles_not_all_green,,2022-05-30T14:45:00+05:30,16628.6,16662.8,GREEN,2022-05-30T15:00:00+05:30,16663.1,16660.8,RED,2022-05-30T15:15:00+05:30,16658.9,16668.2,GREEN,2022-05-30T15:15:00+05:30,16668.2,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2022-05-31,SKIPPED,last_3_candles_not_all_green,,2022-05-31T14:45:00+05:30,16652.4,16637.2,RED,2022-05-31T15:00:00+05:30,16637.2,16556.8,RED,2022-05-31T15:15:00+05:30,16557.8,16578.2,GREEN,2022-05-31T15:15:00+05:30,16578.2,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2022-06-01,TRADED,,2022-06-02,2022-06-01T14:45:00+05:30,16446.8,16457.5,GREEN,2022-06-01T15:00:00+05:30,16457.4,16528.6,GREEN,2022-06-01T15:15:00+05:30,16529.9,16540.8,GREEN,2022-06-01T15:15:00+05:30,16540.8,2022-06-02T09:15:00+05:30,16481.7,-59.10,-3841.50,
2022-06-02,SKIPPED,last_3_candles_not_all_green,,2022-06-02T14:45:00+05:30,16618.9,16632.7,GREEN,2022-06-02T15:00:00+05:30,16633.2,16631.7,RED,2022-06-02T15:15:00+05:30,16632.7,16637.4,GREEN,2022-06-02T15:15:00+05:30,16637.4,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2022-06-03,SKIPPED,last_3_candles_not_all_green,,2022-06-03T14:45:00+05:30,16655.6,16589.0,RED,2022-06-03T15:00:00+05:30,16587.6,16577.2,RED,2022-06-03T15:15:00+05:30,16577.0,16583.6,GREEN,2022-06-03T15:15:00+05:30,16583.6,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2022-06-06,SKIPPED,last_3_candles_not_all_green,,2022-06-06T14:45:00+05:30,16586.2,16594.4,GREEN,2022-06-06T15:00:00+05:30,16592.9,16573.2,RED,2022-06-06T15:15:00+05:30,16573.5,16563.7,RED,2022-06-06T15:15:00+05:30,16563.7,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-06-07,SKIPPED,last_3_candles_not_all_green,,2022-06-07T14:45:00+05:30,16387.7,16389.2,GREEN,2022-06-07T15:00:00+05:30,16388.1,16419.1,GREEN,2022-06-07T15:15:00+05:30,16418.2,16404.4,RED,2022-06-07T15:15:00+05:30,16404.4,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-06-08,SKIPPED,last_3_candles_not_all_green,,2022-06-08T14:45:00+05:30,16331.1,16334.2,GREEN,2022-06-08T15:00:00+05:30,16334.7,16362.3,GREEN,2022-06-08T15:15:00+05:30,16361.5,16335.4,RED,2022-06-08T15:15:00+05:30,16335.4,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-06-09,TRADED,,2022-06-10,2022-06-09T14:45:00+05:30,16449.2,16452.1,GREEN,2022-06-09T15:00:00+05:30,16454.0,16477.6,GREEN,2022-06-09T15:15:00+05:30,16477.7,16481.8,GREEN,2022-06-09T15:15:00+05:30,16481.8,2022-06-10T09:15:00+05:30,16284.0,-197.80,-12857.00,
2022-06-10,SKIPPED,last_3_candles_not_all_green,,2022-06-10T14:45:00+05:30,16186.2,16200.2,GREEN,2022-06-10T15:00:00+05:30,16199.5,16211.9,GREEN,2022-06-10T15:15:00+05:30,16211.3,16191.5,RED,2022-06-10T15:15:00+05:30,16191.5,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-06-13,TRADED,,2022-06-14,2022-06-13T14:45:00+05:30,15752.8,15758.8,GREEN,2022-06-13T15:00:00+05:30,15757.6,15767.8,GREEN,2022-06-13T15:15:00+05:30,15767.8,15801.0,GREEN,2022-06-13T15:15:00+05:30,15801.0,2022-06-14T09:15:00+05:30,15674.2,-126.80,-8242.00,
2022-06-14,SKIPPED,last_3_candles_not_all_green,,2022-06-14T14:45:00+05:30,15707.0,15699.0,RED,2022-06-14T15:00:00+05:30,15698.3,15722.5,GREEN,2022-06-14T15:15:00+05:30,15722.2,15742.0,GREEN,2022-06-14T15:15:00+05:30,15742.0,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2022-06-15,SKIPPED,last_3_candles_not_all_green,,2022-06-15T14:45:00+05:30,15735.3,15730.1,RED,2022-06-15T15:00:00+05:30,15730.5,15693.7,RED,2022-06-15T15:15:00+05:30,15692.8,15682.9,RED,2022-06-15T15:15:00+05:30,15682.9,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-06-16,SKIPPED,last_3_candles_not_all_green,,2022-06-16T14:45:00+05:30,15360.0,15381.2,GREEN,2022-06-16T15:00:00+05:30,15379.5,15359.5,RED,2022-06-16T15:15:00+05:30,15359.0,15348.2,RED,2022-06-16T15:15:00+05:30,15348.2,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-06-17,SKIPPED,last_3_candles_not_all_green,,2022-06-17T14:45:00+05:30,15328.5,15379.2,GREEN,2022-06-17T15:00:00+05:30,15379.8,15265.3,RED,2022-06-17T15:15:00+05:30,15264.0,15335.6,GREEN,2022-06-17T15:15:00+05:30,15335.6,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2022-06-20,TRADED,,2022-06-21,2022-06-20T14:45:00+05:30,15273.3,15282.7,GREEN,2022-06-20T15:00:00+05:30,15282.9,15352.2,GREEN,2022-06-20T15:15:00+05:30,15353.0,15368.9,GREEN,2022-06-20T15:15:00+05:30,15368.9,2022-06-21T09:15:00+05:30,15456.0,87.10,5661.50,
2022-06-21,SKIPPED,last_3_candles_not_all_green,,2022-06-21T14:45:00+05:30,15645.9,15637.4,RED,2022-06-21T15:00:00+05:30,15638.3,15638.0,RED,2022-06-21T15:15:00+05:30,15637.7,15634.2,RED,2022-06-21T15:15:00+05:30,15634.2,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-06-22,SKIPPED,last_3_candles_not_all_green,,2022-06-22T14:45:00+05:30,15434.7,15444.8,GREEN,2022-06-22T15:00:00+05:30,15444.3,15419.7,RED,2022-06-22T15:15:00+05:30,15420.3,15401.1,RED,2022-06-22T15:15:00+05:30,15401.1,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-06-23,SKIPPED,last_3_candles_not_all_green,,2022-06-23T14:45:00+05:30,15585.3,15583.0,RED,2022-06-23T15:00:00+05:30,15582.7,15561.0,RED,2022-06-23T15:15:00+05:30,15561.5,15577.5,GREEN,2022-06-23T15:15:00+05:30,15577.5,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2022-06-24,SKIPPED,last_3_candles_not_all_green,,2022-06-24T14:45:00+05:30,15704.8,15693.1,RED,2022-06-24T15:00:00+05:30,15693.1,15709.8,GREEN,2022-06-24T15:15:00+05:30,15710.5,15699.0,RED,2022-06-24T15:15:00+05:30,15699.0,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-06-27,SKIPPED,last_3_candles_not_all_green,,2022-06-27T14:45:00+05:30,15841.0,15864.1,GREEN,2022-06-27T15:00:00+05:30,15863.2,15835.6,RED,2022-06-27T15:15:00+05:30,15835.8,15836.1,GREEN,2022-06-27T15:15:00+05:30,15836.1,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2022-06-28,SKIPPED,last_3_candles_not_all_green,,2022-06-28T14:45:00+05:30,15837.0,15822.8,RED,2022-06-28T15:00:00+05:30,15822.0,15842.6,GREEN,2022-06-28T15:15:00+05:30,15843.3,15874.8,GREEN,2022-06-28T15:15:00+05:30,15874.8,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2022-06-29,SKIPPED,last_3_candles_not_all_green,,2022-06-29T14:45:00+05:30,15827.5,15840.0,GREEN,2022-06-29T15:00:00+05:30,15841.0,15789.8,RED,2022-06-29T15:15:00+05:30,15790.2,15783.3,RED,2022-06-29T15:15:00+05:30,15783.3,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-06-30,SKIPPED,last_3_candles_not_all_green,,2022-06-30T14:45:00+05:30,15801.8,15828.3,GREEN,2022-06-30T15:00:00+05:30,15827.8,15778.4,RED,2022-06-30T15:15:00+05:30,15779.0,15735.9,RED,2022-06-30T15:15:00+05:30,15735.9,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-07-01,SKIPPED,last_3_candles_not_all_green,,2022-07-01T14:45:00+05:30,15706.0,15703.7,RED,2022-07-01T15:00:00+05:30,15703.2,15747.3,GREEN,2022-07-01T15:15:00+05:30,15746.7,15764.0,GREEN,2022-07-01T15:15:00+05:30,15764.0,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2022-07-04,SKIPPED,last_3_candles_not_all_green,,2022-07-04T14:45:00+05:30,15789.2,15820.2,GREEN,2022-07-04T15:00:00+05:30,15818.8,15841.1,GREEN,2022-07-04T15:15:00+05:30,15840.5,15829.2,RED,2022-07-04T15:15:00+05:30,15829.2,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-07-05,SKIPPED,last_3_candles_not_all_green,,2022-07-05T14:45:00+05:30,15863.5,15818.9,RED,2022-07-05T15:00:00+05:30,15818.6,15814.3,RED,2022-07-05T15:15:00+05:30,15815.0,15800.0,RED,2022-07-05T15:15:00+05:30,15800.0,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-07-06,TRADED,,2022-07-07,2022-07-06T14:45:00+05:30,15918.5,15977.3,GREEN,2022-07-06T15:00:00+05:30,15977.2,15994.2,GREEN,2022-07-06T15:15:00+05:30,15992.0,16008.0,GREEN,2022-07-06T15:15:00+05:30,16008.0,2022-07-07T09:15:00+05:30,16113.8,105.80,6877.00,
2022-07-07,SKIPPED,last_3_candles_not_all_green,,2022-07-07T14:45:00+05:30,16116.9,16128.0,GREEN,2022-07-07T15:00:00+05:30,16127.8,16127.4,RED,2022-07-07T15:15:00+05:30,16128.0,16138.9,GREEN,2022-07-07T15:15:00+05:30,16138.9,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2022-07-08,SKIPPED,last_3_candles_not_all_green,,2022-07-08T14:45:00+05:30,16173.1,16188.5,GREEN,2022-07-08T15:00:00+05:30,16190.1,16230.0,GREEN,2022-07-08T15:15:00+05:30,16230.1,16217.5,RED,2022-07-08T15:15:00+05:30,16217.5,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-07-11,SKIPPED,last_3_candles_not_all_green,,2022-07-11T14:45:00+05:30,16238.0,16227.0,RED,2022-07-11T15:00:00+05:30,16224.7,16218.0,RED,2022-07-11T15:15:00+05:30,16218.7,16199.0,RED,2022-07-11T15:15:00+05:30,16199.0,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-07-12,SKIPPED,last_3_candles_not_all_green,,2022-07-12T14:45:00+05:30,16119.1,16077.0,RED,2022-07-12T15:00:00+05:30,16077.8,16056.3,RED,2022-07-12T15:15:00+05:30,16055.8,16037.8,RED,2022-07-12T15:15:00+05:30,16037.8,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-07-13,SKIPPED,last_3_candles_not_all_green,,2022-07-13T14:45:00+05:30,15991.1,15988.5,RED,2022-07-13T15:00:00+05:30,15989.6,15959.8,RED,2022-07-13T15:15:00+05:30,15959.8,15975.8,GREEN,2022-07-13T15:15:00+05:30,15975.8,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2022-07-14,SKIPPED,last_3_candles_not_all_green,,2022-07-14T14:45:00+05:30,15904.3,15898.5,RED,2022-07-14T15:00:00+05:30,15898.3,15942.5,GREEN,2022-07-14T15:15:00+05:30,15942.5,15948.0,GREEN,2022-07-14T15:15:00+05:30,15948.0,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2022-07-15,SKIPPED,last_3_candles_not_all_green,,2022-07-15T14:45:00+05:30,16018.2,16016.8,RED,2022-07-15T15:00:00+05:30,16016.5,16053.2,GREEN,2022-07-15T15:15:00+05:30,16052.9,16052.8,RED,2022-07-15T15:15:00+05:30,16052.8,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-07-18,TRADED,,2022-07-19,2022-07-18T14:45:00+05:30,16247.7,16256.0,GREEN,2022-07-18T15:00:00+05:30,16255.9,16271.0,GREEN,2022-07-18T15:15:00+05:30,16271.7,16281.4,GREEN,2022-07-18T15:15:00+05:30,16281.4,2022-07-19T09:15:00+05:30,16187.0,-94.40,-6136.00,
2022-07-19,SKIPPED,last_3_candles_not_all_green,,2022-07-19T14:45:00+05:30,16333.8,16342.8,GREEN,2022-07-19T15:00:00+05:30,16342.3,16350.5,GREEN,2022-07-19T15:15:00+05:30,16349.9,16329.3,RED,2022-07-19T15:15:00+05:30,16329.3,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-07-20,SKIPPED,last_3_candles_not_all_green,,2022-07-20T14:45:00+05:30,16520.5,16524.3,GREEN,2022-07-20T15:00:00+05:30,16524.1,16516.2,RED,2022-07-20T15:15:00+05:30,16515.8,16495.8,RED,2022-07-20T15:15:00+05:30,16495.8,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-07-21,SKIPPED,last_3_candles_not_all_green,,2022-07-21T14:45:00+05:30,16585.3,16563.4,RED,2022-07-21T15:00:00+05:30,16563.5,16611.8,GREEN,2022-07-21T15:15:00+05:30,16610.9,16609.8,RED,2022-07-21T15:15:00+05:30,16609.8,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-07-22,SKIPPED,last_3_candles_not_all_green,,2022-07-22T14:45:00+05:30,16717.9,16722.5,GREEN,2022-07-22T15:00:00+05:30,16722.8,16729.1,GREEN,2022-07-22T15:15:00+05:30,16728.9,16714.3,RED,2022-07-22T15:15:00+05:30,16714.3,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-07-25,SKIPPED,last_3_candles_not_all_green,,2022-07-25T14:45:00+05:30,16674.1,16665.1,RED,2022-07-25T15:00:00+05:30,16666.1,16632.6,RED,2022-07-25T15:15:00+05:30,16633.4,16610.1,RED,2022-07-25T15:15:00+05:30,16610.1,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-07-26,SKIPPED,last_3_candles_not_all_green,,2022-07-26T14:45:00+05:30,16488.2,16495.4,GREEN,2022-07-26T15:00:00+05:30,16495.7,16482.7,RED,2022-07-26T15:15:00+05:30,16483.9,16466.6,RED,2022-07-26T15:15:00+05:30,16466.6,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-07-27,SKIPPED,last_3_candles_not_all_green,,2022-07-27T14:45:00+05:30,16601.0,16616.8,GREEN,2022-07-27T15:00:00+05:30,16616.6,16643.7,GREEN,2022-07-27T15:15:00+05:30,16643.3,16642.8,RED,2022-07-27T15:15:00+05:30,16642.8,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-07-28,SKIPPED,last_3_candles_not_all_green,,2022-07-28T14:45:00+05:30,16883.6,16878.2,RED,2022-07-28T15:00:00+05:30,16879.3,16936.3,GREEN,2022-07-28T15:15:00+05:30,16935.5,16922.1,RED,2022-07-28T15:15:00+05:30,16922.1,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-07-29,SKIPPED,last_3_candles_not_all_green,,2022-07-29T14:45:00+05:30,17096.3,17111.8,GREEN,2022-07-29T15:00:00+05:30,17110.8,17159.8,GREEN,2022-07-29T15:15:00+05:30,17159.6,17157.9,RED,2022-07-29T15:15:00+05:30,17157.9,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-08-01,SKIPPED,last_3_candles_not_all_green,,2022-08-01T14:45:00+05:30,17323.8,17327.9,GREEN,2022-08-01T15:00:00+05:30,17326.6,17334.9,GREEN,2022-08-01T15:15:00+05:30,17334.8,17332.3,RED,2022-08-01T15:15:00+05:30,17332.3,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-08-02,SKIPPED,last_3_candles_not_all_green,,2022-08-02T14:45:00+05:30,17383.4,17373.3,RED,2022-08-02T15:00:00+05:30,17373.2,17364.8,RED,2022-08-02T15:15:00+05:30,17364.6,17294.8,RED,2022-08-02T15:15:00+05:30,17294.8,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-08-03,SKIPPED,last_3_candles_not_all_green,,2022-08-03T14:45:00+05:30,17335.3,17335.3,DOJI,2022-08-03T15:00:00+05:30,17336.5,17401.2,GREEN,2022-08-03T15:15:00+05:30,17401.1,17392.9,RED,2022-08-03T15:15:00+05:30,17392.9,,,0.00,0.00,"Signal candle colors were DOJI, GREEN, RED."
2022-08-04,SKIPPED,last_3_candles_not_all_green,,2022-08-04T14:45:00+05:30,17326.3,17349.2,GREEN,2022-08-04T15:00:00+05:30,17349.1,17377.4,GREEN,2022-08-04T15:15:00+05:30,17377.2,17364.0,RED,2022-08-04T15:15:00+05:30,17364.0,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-08-05,SKIPPED,last_3_candles_not_all_green,,2022-08-05T14:45:00+05:30,17372.1,17387.8,GREEN,2022-08-05T15:00:00+05:30,17388.9,17398.4,GREEN,2022-08-05T15:15:00+05:30,17398.8,17389.1,RED,2022-08-05T15:15:00+05:30,17389.1,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-08-08,TRADED,,2022-08-10,2022-08-08T14:45:00+05:30,17494.7,17519.3,GREEN,2022-08-08T15:00:00+05:30,17517.2,17522.9,GREEN,2022-08-08T15:15:00+05:30,17522.8,17527.8,GREEN,2022-08-08T15:15:00+05:30,17527.8,2022-08-10T09:15:00+05:30,17566.1,38.30,2489.50,
2022-08-10,SKIPPED,last_3_candles_not_all_green,,2022-08-10T14:45:00+05:30,17527.3,17526.6,RED,2022-08-10T15:00:00+05:30,17527.8,17537.7,GREEN,2022-08-10T15:15:00+05:30,17538.7,17523.8,RED,2022-08-10T15:15:00+05:30,17523.8,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-08-11,SKIPPED,last_3_candles_not_all_green,,2022-08-11T14:45:00+05:30,17654.0,17659.8,GREEN,2022-08-11T15:00:00+05:30,17659.2,17652.9,RED,2022-08-11T15:15:00+05:30,17652.2,17638.7,RED,2022-08-11T15:15:00+05:30,17638.7,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-08-12,SKIPPED,last_3_candles_not_all_green,,2022-08-12T14:45:00+05:30,17674.7,17670.4,RED,2022-08-12T15:00:00+05:30,17670.8,17695.7,GREEN,2022-08-12T15:15:00+05:30,17695.2,17698.7,GREEN,2022-08-12T15:15:00+05:30,17698.7,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2022-08-16,SKIPPED,last_3_candles_not_all_green,,2022-08-16T14:45:00+05:30,17800.8,17790.4,RED,2022-08-16T15:00:00+05:30,17790.9,17830.3,GREEN,2022-08-16T15:15:00+05:30,17829.9,17828.3,RED,2022-08-16T15:15:00+05:30,17828.3,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-08-17,SKIPPED,last_3_candles_not_all_green,,2022-08-17T14:45:00+05:30,17938.0,17949.9,GREEN,2022-08-17T15:00:00+05:30,17949.4,17946.2,RED,2022-08-17T15:15:00+05:30,17946.7,17929.1,RED,2022-08-17T15:15:00+05:30,17929.1,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-08-18,TRADED,,2022-08-19,2022-08-18T14:45:00+05:30,17938.7,17946.9,GREEN,2022-08-18T15:00:00+05:30,17946.6,17957.3,GREEN,2022-08-18T15:15:00+05:30,17956.6,17964.4,GREEN,2022-08-18T15:15:00+05:30,17964.4,2022-08-19T09:15:00+05:30,17966.6,2.20,143.00,
2022-08-19,SKIPPED,last_3_candles_not_all_green,,2022-08-19T14:45:00+05:30,17789.8,17775.9,RED,2022-08-19T15:00:00+05:30,17775.5,17765.0,RED,2022-08-19T15:15:00+05:30,17764.7,17726.9,RED,2022-08-19T15:15:00+05:30,17726.9,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-08-22,SKIPPED,last_3_candles_not_all_green,,2022-08-22T14:45:00+05:30,17520.0,17507.7,RED,2022-08-22T15:00:00+05:30,17508.8,17495.3,RED,2022-08-22T15:15:00+05:30,17496.2,17494.3,RED,2022-08-22T15:15:00+05:30,17494.3,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-08-23,SKIPPED,last_3_candles_not_all_green,,2022-08-23T14:45:00+05:30,17565.9,17557.4,RED,2022-08-23T15:00:00+05:30,17557.9,17571.1,GREEN,2022-08-23T15:15:00+05:30,17571.1,17623.3,GREEN,2022-08-23T15:15:00+05:30,17623.3,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2022-08-24,SKIPPED,last_3_candles_not_all_green,,2022-08-24T14:45:00+05:30,17564.4,17584.4,GREEN,2022-08-24T15:00:00+05:30,17584.7,17618.1,GREEN,2022-08-24T15:15:00+05:30,17617.8,17607.6,RED,2022-08-24T15:15:00+05:30,17607.6,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-08-25,SKIPPED,last_3_candles_not_all_green,,2022-08-25T14:45:00+05:30,17646.8,17570.1,RED,2022-08-25T15:00:00+05:30,17569.3,17498.9,RED,2022-08-25T15:15:00+05:30,17498.6,17508.2,GREEN,2022-08-25T15:15:00+05:30,17508.2,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2022-08-26,SKIPPED,last_3_candles_not_all_green,,2022-08-26T14:45:00+05:30,17590.6,17592.1,GREEN,2022-08-26T15:00:00+05:30,17593.6,17555.2,RED,2022-08-26T15:15:00+05:30,17555.4,17582.9,GREEN,2022-08-26T15:15:00+05:30,17582.9,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2022-08-29,SKIPPED,last_3_candles_not_all_green,,2022-08-29T14:45:00+05:30,17335.6,17304.8,RED,2022-08-29T15:00:00+05:30,17304.1,17293.8,RED,2022-08-29T15:15:00+05:30,17294.4,17339.1,GREEN,2022-08-29T15:15:00+05:30,17339.1,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2022-08-30,SKIPPED,last_3_candles_not_all_green,,2022-08-30T14:45:00+05:30,17694.8,17703.2,GREEN,2022-08-30T15:00:00+05:30,17702.8,17762.8,GREEN,2022-08-30T15:15:00+05:30,17762.9,17744.2,RED,2022-08-30T15:15:00+05:30,17744.2,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2022-09-01,SKIPPED,last_3_candles_not_all_green,,2022-09-01T14:45:00+05:30,17558.7,17542.9,RED,2022-09-01T15:00:00+05:30,17542.9,17555.0,GREEN,2022-09-01T15:15:00+05:30,17554.8,17563.2,GREEN,2022-09-01T15:15:00+05:30,17563.2,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2022-09-02,SKIPPED,last_3_candles_not_all_green,,2022-09-02T14:45:00+05:30,17565.4,17545.3,RED,2022-09-02T15:00:00+05:30,17546.1,17550.8,GREEN,2022-09-02T15:15:00+05:30,17551.5,17527.8,RED,2022-09-02T15:15:00+05:30,17527.8,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-09-05,SKIPPED,last_3_candles_not_all_green,,2022-09-05T14:45:00+05:30,17669.9,17654.0,RED,2022-09-05T15:00:00+05:30,17654.4,17671.9,GREEN,2022-09-05T15:15:00+05:30,17671.6,17653.9,RED,2022-09-05T15:15:00+05:30,17653.9,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-09-06,SKIPPED,last_3_candles_not_all_green,,2022-09-06T14:45:00+05:30,17641.2,17654.5,GREEN,2022-09-06T15:00:00+05:30,17653.6,17653.1,RED,2022-09-06T15:15:00+05:30,17653.0,17651.6,RED,2022-09-06T15:15:00+05:30,17651.6,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-09-07,TRADED,,2022-09-08,2022-09-07T14:45:00+05:30,17610.3,17615.9,GREEN,2022-09-07T15:00:00+05:30,17614.7,17617.1,GREEN,2022-09-07T15:15:00+05:30,17617.1,17629.5,GREEN,2022-09-07T15:15:00+05:30,17629.5,2022-09-08T09:15:00+05:30,17748.2,118.70,7715.50,
2022-09-08,TRADED,,2022-09-09,2022-09-08T14:45:00+05:30,17780.3,17796.0,GREEN,2022-09-08T15:00:00+05:30,17794.8,17796.3,GREEN,2022-09-08T15:15:00+05:30,17796.1,17800.1,GREEN,2022-09-08T15:15:00+05:30,17800.1,2022-09-09T09:15:00+05:30,17923.3,123.20,8008.00,
2022-09-09,SKIPPED,last_3_candles_not_all_green,,2022-09-09T14:45:00+05:30,17858.8,17856.9,RED,2022-09-09T15:00:00+05:30,17858.9,17838.8,RED,2022-09-09T15:15:00+05:30,17839.8,17829.3,RED,2022-09-09T15:15:00+05:30,17829.3,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2022-09-12,SKIPPED,last_3_candles_not_all_green,,2022-09-12T14:45:00+05:30,17945.6,17955.1,GREEN,2022-09-12T15:00:00+05:30,17956.1,17933.2,RED,2022-09-12T15:15:00+05:30,17932.2,17931.6,RED,2022-09-12T15:15:00+05:30,17931.6,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2022-09-13,SKIPPED,last_3_candles_not_all_green,,2022-09-13T14:45:00+05:30,18077.8,18067.9,RED,2022-09-13T15:00:00+05:30,18067.6,18070.0,GREEN,2022-09-13T15:15:00+05:30,18069.7,18066.5,RED,2022-09-13T15:15:00+05:30,18066.5,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2022-09-14,SKIPPED,last_3_candles_not_all_green,,2022-09-14T14:45:00+05:30,18077.0,18065.3,RED,2022-09-14T15:00:00+05:30,18066.2,17980.4,RED,2022-09-14T15:15:00+05:30,17980.2,18000.7,GREEN,2022-09-14T15:15:00+05:30,18000.7,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
