report_date,entry_date,exit_date,status,skip_reason,reward_multiple,setup_type,direction,signal_timestamp,entry_timestamp,entry_price_points,stop_price_points,target_price_points,exit_timestamp,exit_price_points,exit_reason,fast_sma_25,slow_sma_50,points_pnl,rupees_pnl,holding_days,remarks
2023-06-16,2023-06-15,2023-06-16,TRADED,,2,CROSSOVER,SHORT,2023-06-15T15:00:00+05:30,2023-06-15T15:15:00+05:30,18684.1,18702.40,18647.50,2023-06-16T09:15:00+05:30,18723.3,gap_stop,18735.86,18736.60,-39.20,-2548.00,1,
2023-06-16,2023-06-16,2023-06-16,TRADED,,2,CROSSOVER,LONG,2023-06-16T14:00:00+05:30,2023-06-16T14:15:00+05:30,18790.1,18764.30,18841.70,2023-06-16T14:45:00+05:30,18841.70,target,18750.20,18748.52,51.60,3354.00,0,
2023-06-19,2023-06-19,2023-06-19,TRADED,,2,PULLBACK_REENTRY,LONG,2023-06-19T14:45:00+05:30,2023-06-19T15:00:00+05:30,18771.2,18765.20,18783.20,2023-06-19T15:00:00+05:30,18765.20,stop_loss,18784.13,18775.45,-6.00,-390.00,0,
2023-06-20,2023-06-20,2023-06-20,TRADED,,2,CROSSOVER,SHORT,2023-06-20T09:15:00+05:30,2023-06-20T09:30:00+05:30,18677.8,18761.20,18511.00,2023-06-20T13:30:00+05:30,18761.20,stop_loss,18771.78,18776.96,-83.40,-5421.00,0,
2023-06-21,2023-06-21,2023-06-21,TRADED,,2,CROSSOVER,LONG,2023-06-21T10:00:00+05:30,2023-06-21T10:15:00+05:30,18870.8,18861.30,18889.80,2023-06-21T10:15:00+05:30,18861.30,stop_loss,18756.29,18755.53,-9.50,-617.50,0,
2023-06-23,2023-06-22,2023-06-23,TRADED,,2,CROSSOVER,SHORT,2023-06-22T14:45:00+05:30,2023-06-22T15:00:00+05:30,18788.1,18816.90,18730.50,2023-06-23T09:15:00+05:30,18730.50,target,18835.89,18838.71,57.60,3744.00,1,
2023-06-23,2023-06-23,2023-06-23,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-06-23T12:45:00+05:30,2023-06-23T13:00:00+05:30,18731.9,18747.90,18699.90,2023-06-23T14:00:00+05:30,18699.90,target,18747.14,18796.87,32.00,2080.00,0,
2023-06-27,2023-06-26,2023-06-27,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-06-26T09:45:00+05:30,2023-06-26T10:00:00+05:30,18663.7,18716.20,18558.70,2023-06-27T09:15:00+05:30,18750.4,gap_stop,18703.53,18755.12,-86.70,-5635.50,1,
2023-06-27,2023-06-27,2023-06-27,TRADED,,2,CROSSOVER,LONG,2023-06-27T11:30:00+05:30,2023-06-27T11:45:00+05:30,18735.7,18734.40,18738.30,2023-06-27T11:45:00+05:30,18734.40,stop_loss,18696.70,18695.46,-1.30,-84.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-07-07,2023-07-07,2023-07-07,TRADED,,2,CROSSOVER,SHORT,2023-07-07T13:45:00+05:30,2023-07-07T14:00:00+05:30,19369.3,19375.10,19357.70,2023-07-07T14:00:00+05:30,19375.10,stop_loss,19430.64,19430.97,-5.80,-377.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-07-11,2023-07-11,2023-07-11,TRADED,,2,CROSSOVER,LONG,2023-07-11T09:45:00+05:30,2023-07-11T10:00:00+05:30,19475.6,19469.20,19488.40,2023-07-11T10:15:00+05:30,19469.20,stop_loss,19391.96,19391.27,-6.40,-416.00,0,
2023-07-12,2023-07-12,2023-07-12,TRADED,,2,CROSSOVER,SHORT,2023-07-12T13:15:00+05:30,2023-07-12T13:30:00+05:30,19449.8,19455.80,19437.80,2023-07-12T13:30:00+05:30,19437.80,target,19448.66,19449.47,12.00,780.00,0,
2023-07-12,2023-07-12,2023-07-12,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-07-12T14:00:00+05:30,2023-07-12T14:15:00+05:30,19442.6,19456.60,19414.60,2023-07-12T14:30:00+05:30,19456.60,stop_loss,19446.57,19452.46,-14.00,-910.00,0,
2023-07-13,2023-07-13,2023-07-13,TRADED,,2,CROSSOVER,LONG,2023-07-13T11:15:00+05:30,2023-07-13T11:30:00+05:30,19555.0,19545.60,19573.80,2023-07-13T11:45:00+05:30,19545.60,stop_loss,19470.08,19469.03,-9.40,-611.00,0,
2023-07-14,2023-07-14,2023-07-14,TRADED,,2,CROSSOVER,SHORT,2023-07-14T11:45:00+05:30,2023-07-14T12:00:00+05:30,19471.6,19472.30,19470.20,2023-07-14T12:00:00+05:30,19472.30,stop_loss,19478.14,19479.56,-0.70,-45.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-07-17,2023-07-17,2023-07-17,TRADED,,2,CROSSOVER,LONG,2023-07-17T10:00:00+05:30,2023-07-17T10:15:00+05:30,19632.6,19598.60,19700.60,2023-07-17T15:00:00+05:30,19700.60,target,19511.00,19506.40,68.00,4420.00,0,
2023-07-18,2023-07-18,2023-07-18,TRADED,,2,PULLBACK_REENTRY,LONG,2023-07-18T11:45:00+05:30,2023-07-18T12:00:00+05:30,19722.1,19694.80,19776.70,2023-07-18T12:00:00+05:30,19694.80,stop_loss,19707.14,19629.93,-27.30,-1774.50,0,
2023-07-24,2023-07-21,2023-07-24,TRADED,,2,CROSSOVER,SHORT,2023-07-21T14:00:00+05:30,2023-07-21T14:15:00+05:30,19779.8,19820.40,19698.60,2023-07-24T11:45:00+05:30,19698.60,target,19831.79,19838.24,81.20,5278.00,3,
2023-07-24,2023-07-24,2023-07-24,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-07-24T13:00:00+05:30,2023-07-24T13:15:00+05:30,19761.3,19768.90,19746.10,2023-07-24T13:30:00+05:30,19746.10,target,19749.41,19800.20,15.20,988.00,0,
2023-07-24,2023-07-24,2023-07-24,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-07-24T14:00:00+05:30,2023-07-24T14:15:00+05:30,19750.6,19776.00,19699.80,2023-07-24T14:15:00+05:30,19699.80,target,19741.60,19786.70,50.80,3302.00,0,
2023-07-25,2023-07-24,2023-07-25,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-07-24T14:45:00+05:30,2023-07-24T15:00:00+05:30,19701.8,19741.40,19622.60,2023-07-25T13:30:00+05:30,19622.60,target,19739.36,19772.41,79.20,5148.00,1,
2023-07-26,2023-07-25,2023-07-26,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-07-25T15:00:00+05:30,2023-07-25T15:15:00+05:30,19674.1,19705.20,19611.90,2023-07-26T09:15:00+05:30,19733.3,gap_stop,19672.82,19704.64,-59.20,-3848.00,1,
2023-07-26,2023-07-26,2023-07-26,TRADED,,2,CROSSOVER,LONG,2023-07-26T11:00:00+05:30,2023-07-26T11:15:00+05:30,19804.8,19796.40,19821.60,2023-07-26T11:15:00+05:30,19796.40,stop_loss,19711.75,19710.28,-8.40,-546.00,0,
2023-07-27,2023-07-27,2023-07-27,TRADED,,2,CROSSOVER,SHORT,2023-07-27T13:45:00+05:30,2023-07-27T14:00:00+05:30,19705.7,19710.80,19695.50,2023-07-27T14:00:00+05:30,19695.50,target,19769.67,19770.17,10.20,663.00,0,
2023-07-28,2023-07-28,2023-07-28,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-07-28T14:30:00+05:30,2023-07-28T14:45:00+05:30,19589.8,19622.40,19524.60,2023-07-28T14:45:00+05:30,19622.40,stop_loss,19610.32,19681.65,-32.60,-2119.00,0,
2023-07-31,2023-07-31,2023-07-31,TRADED,,2,CROSSOVER,LONG,2023-07-31T12:30:00+05:30,2023-07-31T12:45:00+05:30,19684.3,19676.90,19699.10,2023-07-31T12:45:00+05:30,19676.90,stop_loss,19648.67,19645.70,-7.40,-481.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-08-02,2023-08-02,2023-08-02,TRADED,,2,CROSSOVER,SHORT,2023-08-02T10:15:00+05:30,2023-08-02T10:30:00+05:30,19601.0,19614.20,19574.60,2023-08-02T10:30:00+05:30,19574.60,target,19713.77,19717.07,26.40,1716.00,0,
2023-08-03,2023-08-03,2023-08-03,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-08-02T15:15:00+05:30,2023-08-03T09:15:00+05:30,19463.8,19545.70,19300.00,2023-08-03T14:00:00+05:30,19300.00,target,19532.55,19638.19,163.80,10647.00,0,
2023-08-04,2023-08-04,2023-08-04,SKIPPED,entry_open_beyond_stop,2,CROSSOVER,LONG,2023-08-04T13:45:00+05:30,,,,,,,,19457.87,19454.96,0.00,0.00,0,Entry open 19461.4 invalidated the LONG setup stop 19461.60.
2023-08-09,2023-08-09,2023-08-09,TRADED,,2,CROSSOVER,SHORT,2023-08-09T09:15:00+05:30,2023-08-09T09:30:00+05:30,19524.4,19581.80,19409.60,2023-08-09T14:45:00+05:30,19581.80,stop_loss,19572.73,19573.52,-57.40,-3731.00,0,
2023-08-10,2023-08-10,2023-08-10,TRADED,,2,CROSSOVER,LONG,2023-08-10T11:30:00+05:30,2023-08-10T11:45:00+05:30,19545.3,19529.30,19577.30,2023-08-10T11:45:00+05:30,19577.30,target,19542.97,19542.27,32.00,2080.00,0,
2023-08-10,2023-08-10,2023-08-10,TRADED,,2,PULLBACK_REENTRY,LONG,2023-08-10T12:15:00+05:30,2023-08-10T12:30:00+05:30,19561.0,19542.90,19597.20,2023-08-10T13:15:00+05:30,19542.90,stop_loss,19551.68,19541.94,-18.10,-1176.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-08-11,2023-08-11,2023-08-11,TRADED,,2,CROSSOVER,SHORT,2023-08-11T10:15:00+05:30,2023-08-11T10:30:00+05:30,19471.1,19474.90,19463.50,2023-08-11T10:30:00+05:30,19474.90,stop_loss,19531.36,19532.58,-3.80,-247.00,0,
2023-08-16,2023-08-16,2023-08-16,TRADED,,2,CROSSOVER,LONG,2023-08-16T12:30:00+05:30,2023-08-16T12:45:00+05:30,19408.1,19386.40,19451.50,2023-08-16T15:00:00+05:30,19451.50,target,19392.51,19390.69,43.40,2821.00,0,
2023-08-17,2023-08-17,2023-08-17,TRADED,,2,PULLBACK_REENTRY,LONG,2023-08-17T10:30:00+05:30,2023-08-17T10:45:00+05:30,19400.1,19387.30,19425.70,2023-08-17T11:15:00+05:30,19387.30,stop_loss,19408.09,19395.01,-12.80,-832.00,0,
2023-08-17,2023-08-17,2023-08-17,TRADED,,2,CROSSOVER,SHORT,2023-08-17T13:00:00+05:30,2023-08-17T13:15:00+05:30,19329.6,19341.60,19305.60,2023-08-17T13:15:00+05:30,19341.60,stop_loss,19396.85,19397.03,-12.00,-780.00,0,
2023-08-21,2023-08-21,2023-08-21,TRADED,,2,CROSSOVER,LONG,2023-08-21T11:45:00+05:30,2023-08-21T12:00:00+05:30,19378.3,19372.00,19390.90,2023-08-21T12:00:00+05:30,19372.00,stop_loss,19327.25,19325.17,-6.30,-409.50,0,
2023-08-23,2023-08-23,2023-08-23,TRADED,,2,CROSSOVER,SHORT,2023-08-23T12:15:00+05:30,2023-08-23T12:30:00+05:30,19441.6,19442.70,19439.40,2023-08-23T12:30:00+05:30,19442.70,stop_loss,19408.20,19408.63,-1.10,-71.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-08-23,2023-08-23,2023-08-23,TRADED,,2,CROSSOVER,LONG,2023-08-23T13:45:00+05:30,2023-08-23T14:00:00+05:30,19464.7,19445.20,19503.70,2023-08-23T15:00:00+05:30,19445.20,stop_loss,19414.87,19414.76,-19.50,-1267.50,0,
2023-08-25,2023-08-25,2023-08-25,TRADED,,2,CROSSOVER,SHORT,2023-08-25T09:45:00+05:30,2023-08-25T10:00:00+05:30,19333.6,19336.80,19327.20,2023-08-25T10:00:00+05:30,19336.80,stop_loss,19439.57,19443.61,-3.20,-208.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-08-28,2023-08-28,2023-08-28,TRADED,,2,CROSSOVER,LONG,2023-08-28T14:30:00+05:30,2023-08-28T14:45:00+05:30,19319.8,19313.60,19332.20,2023-08-28T14:45:00+05:30,19332.20,target,19311.85,19307.96,12.40,806.00,0,
2023-08-29,2023-08-29,2023-08-29,TRADED,,2,PULLBACK_REENTRY,LONG,2023-08-29T09:30:00+05:30,2023-08-29T09:45:00+05:30,19348.4,19320.40,19404.40,2023-08-29T10:15:00+05:30,19320.40,stop_loss,19321.87,19303.74,-28.00,-1820.00,0,
2023-08-31,2023-08-31,2023-08-31,TRADED,,2,CROSSOVER,SHORT,2023-08-31T11:45:00+05:30,2023-08-31T12:00:00+05:30,19315.1,19333.80,19277.70,2023-08-31T13:15:00+05:30,19277.70,target,19378.96,19382.15,37.40,2431.00,0,
2023-09-01,2023-09-01,2023-09-01,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-09-01T10:00:00+05:30,2023-09-01T10:15:00+05:30,19303.8,19310.30,19290.80,2023-09-01T10:15:00+05:30,19310.30,stop_loss,19302.06,19357.37,-6.50,-422.50,0,
2023-09-04,2023-09-01,2023-09-04,TRADED,,2,CROSSOVER,LONG,2023-09-01T14:00:00+05:30,2023-09-01T14:15:00+05:30,19436.1,19415.80,19476.70,2023-09-04T09:15:00+05:30,19525.1,gap_target,19334.47,19331.94,89.00,5785.00,3,
2023-09-05,2023-09-05,2023-09-05,TRADED,,2,PULLBACK_REENTRY,LONG,2023-09-05T12:45:00+05:30,2023-09-05T13:00:00+05:30,19549.2,19532.10,19583.40,2023-09-05T13:15:00+05:30,19532.10,stop_loss,19546.98,19500.96,-17.10,-1111.50,0,
2023-09-06,2023-09-06,2023-09-06,TRADED,,2,CROSSOVER,SHORT,2023-09-06T13:45:00+05:30,2023-09-06T14:00:00+05:30,19501.2,19518.20,19467.20,2023-09-06T14:15:00+05:30,19518.20,stop_loss,19551.42,19552.06,-17.00,-1105.00,0,
2023-09-07,2023-09-07,2023-09-07,TRADED,,2,CROSSOVER,LONG,2023-09-07T11:45:00+05:30,2023-09-07T12:00:00+05:30,19617.4,19594.70,19662.80,2023-09-07T14:00:00+05:30,19662.80,target,19564.56,19563.19,45.40,2951.00,0,
2023-09-12,2023-09-12,2023-09-12,TRADED,,2,PULLBACK_REENTRY,LONG,2023-09-12T10:30:00+05:30,2023-09-12T10:45:00+05:30,19965.8,19938.00,20021.40,2023-09-12T11:30:00+05:30,20021.40,target,19960.71,19899.32,55.60,3614.00,0,
2023-09-13,2023-09-12,2023-09-13,TRADED,,2,PULLBACK_REENTRY,LONG,2023-09-12T13:00:00+05:30,2023-09-12T13:15:00+05:30,19985.6,19948.30,20060.20,2023-09-13T09:15:00+05:30,19948.30,stop_loss,19983.44,19939.09,-37.30,-2424.50,1,
2023-09-20,2023-09-18,2023-09-20,TRADED,,2,CROSSOVER,SHORT,2023-09-18T15:00:00+05:30,2023-09-18T15:15:00+05:30,20126.9,20151.80,20077.10,2023-09-20T09:15:00+05:30,19980.8,gap_target,20167.65,20167.68,146.10,9496.50,2,
2023-09-22,2023-09-22,2023-09-22,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-09-22T09:30:00+05:30,2023-09-22T09:45:00+05:30,19736.6,19763.20,19683.40,2023-09-22T09:45:00+05:30,19683.40,target,19747.22,19837.93,53.20,3458.00,0,
2023-09-22,2023-09-22,2023-09-22,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-09-22T13:15:00+05:30,2023-09-22T13:30:00+05:30,19738.6,19776.60,19662.60,2023-09-22T15:00:00+05:30,19662.60,target,19745.18,19775.97,76.00,4940.00,0,
2023-09-26,2023-09-25,2023-09-26,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-09-25T13:45:00+05:30,2023-09-25T14:00:00+05:30,19678.6,19717.90,19600.00,2023-09-26T12:15:00+05:30,19681.8,reversal_exit,19670.10,19706.34,-3.20,-208.00,1,
2023-09-26,2023-09-26,2023-09-26,TRADED,,2,CROSSOVER,LONG,2023-09-26T12:00:00+05:30,2023-09-26T12:15:00+05:30,19681.8,19672.90,19699.60,2023-09-26T12:30:00+05:30,19672.90,stop_loss,19684.39,19683.65,-8.90,-578.50,0,
2023-09-27,2023-09-27,2023-09-27,TRADED,,2,CROSSOVER,SHORT,2023-09-27T10:00:00+05:30,2023-09-27T10:15:00+05:30,19561.9,19603.90,19477.90,2023-09-27T11:00:00+05:30,19603.90,stop_loss,19660.96,19664.13,-42.00,-2730.00,0,
2023-09-28,2023-09-28,2023-09-28,TRADED,,2,CROSSOVER,LONG,2023-09-28T10:00:00+05:30,2023-09-28T10:15:00+05:30,19732.2,19677.90,19840.80,2023-09-28T11:00:00+05:30,19677.90,stop_loss,19670.06,19665.51,-54.30,-3529.50,0,
2023-09-28,2023-09-28,2023-09-28,TRADED,,2,CROSSOVER,SHORT,2023-09-28T14:30:00+05:30,2023-09-28T14:45:00+05:30,19537.0,19551.40,19508.20,2023-09-28T15:00:00+05:30,19508.20,target,19642.49,19644.29,28.80,1872.00,0,
2023-09-29,2023-09-29,2023-09-29,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-09-29T10:15:00+05:30,2023-09-29T10:30:00+05:30,19584.7,19607.80,19538.50,2023-09-29T11:00:00+05:30,19607.80,stop_loss,19593.46,19634.78,-23.10,-1501.50,0,
2023-09-29,2023-09-29,2023-09-29,TRADED,,2,CROSSOVER,LONG,2023-09-29T14:45:00+05:30,2023-09-29T15:00:00+05:30,19682.2,19674.90,19696.80,2023-09-29T15:00:00+05:30,19674.90,stop_loss,19636.01,19635.17,-7.30,-474.50,0,
2023-10-03,2023-10-03,2023-10-03,TRADED,,2,CROSSOVER,SHORT,2023-10-03T12:30:00+05:30,2023-10-03T12:45:00+05:30,19533.1,19536.30,19526.70,2023-10-03T12:45:00+05:30,19536.30,stop_loss,19588.20,19589.58,-3.20,-208.00,0,
2023-10-05,2023-10-05,2023-10-05,TRADED,,2,CROSSOVER,LONG,2023-10-05T12:15:00+05:30,2023-10-05T12:30:00+05:30,19533.1,19524.20,19550.90,2023-10-05T13:00:00+05:30,19524.20,stop_loss,19465.92,19464.14,-8.90,-578.50,0,
2023-10-09,2023-10-09,2023-10-09,TRADED,,2,CROSSOVER,SHORT,2023-10-09T13:00:00+05:30,2023-10-09T13:15:00+05:30,19510.2,19525.40,19479.80,2023-10-09T13:15:00+05:30,19525.40,stop_loss,19588.98,19593.45,-15.20,-988.00,0,
2023-10-10,2023-10-10,2023-10-10,TRADED,,2,CROSSOVER,LONG,2023-10-10T13:00:00+05:30,2023-10-10T13:15:00+05:30,19676.7,19668.80,19692.50,2023-10-10T13:15:00+05:30,19692.50,target,19590.00,19589.49,15.80,1027.00,0,
2023-10-12,2023-10-12,2023-10-12,TRADED,,2,PULLBACK_REENTRY,LONG,2023-10-12T10:30:00+05:30,2023-10-12T10:45:00+05:30,19814.0,19778.30,19885.40,2023-10-12T15:00:00+05:30,19778.30,stop_loss,19806.67,19755.37,-35.70,-2320.50,0,
2023-10-13,2023-10-13,2023-10-13,TRADED,,2,CROSSOVER,SHORT,2023-10-12T15:15:00+05:30,2023-10-13T09:15:00+05:30,19654.6,19802.50,19358.80,2023-10-13T14:15:00+05:30,19802.50,stop_loss,19806.22,19807.75,-147.90,-9613.50,0,
2023-10-16,2023-10-16,2023-10-16,TRADED,,2,CROSSOVER,LONG,2023-10-16T12:15:00+05:30,2023-10-16T12:30:00+05:30,19766.8,19755.50,19789.40,2023-10-16T13:00:00+05:30,19755.50,stop_loss,19750.55,19748.33,-11.30,-734.50,0,
2023-10-18,2023-10-18,2023-10-18,TRADED,,2,CROSSOVER,SHORT,2023-10-18T12:15:00+05:30,2023-10-18T12:30:00+05:30,19703.5,19708.40,19693.70,2023-10-18T12:30:00+05:30,19693.70,target,19789.65,19791.38,9.80,637.00,0,
2023-10-19,2023-10-19,2023-10-19,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-10-19T11:45:00+05:30,2023-10-19T12:00:00+05:30,19637.4,19656.40,19599.40,2023-10-19T12:00:00+05:30,19656.40,stop_loss,19648.72,19724.33,-19.00,-1235.00,0,
2023-10-27,2023-10-27,2023-10-27,TRADED,,2,CROSSOVER,LONG,2023-10-27T13:30:00+05:30,2023-10-27T13:45:00+05:30,19054.6,19036.30,19091.20,2023-10-27T15:15:00+05:30,19036.30,stop_loss,18974.74,18966.86,-18.30,-1189.50,0,
2023-11-01,2023-11-01,2023-11-01,TRADED,,2,CROSSOVER,SHORT,2023-11-01T09:30:00+05:30,2023-11-01T09:45:00+05:30,19077.7,19096.10,19040.90,2023-11-01T09:45:00+05:30,19040.90,target,19099.45,19102.21,36.80,2392.00,0,
2023-11-02,2023-11-02,2023-11-02,TRADED,,2,CROSSOVER,LONG,2023-11-02T13:00:00+05:30,2023-11-02T13:15:00+05:30,19112.7,19101.90,19134.30,2023-11-02T13:15:00+05:30,19101.90,stop_loss,19077.17,19073.61,-10.80,-702.00,0,
2023-11-10,2023-11-09,2023-11-10,TRADED,,2,CROSSOVER,SHORT,2023-11-09T14:45:00+05:30,2023-11-09T15:00:00+05:30,19393.8,19407.10,19367.20,2023-11-10T09:15:00+05:30,19356.8,gap_target,19431.39,19432.35,37.00,2405.00,1,
2023-11-10,2023-11-10,2023-11-10,TRADED,,2,PULLBACK_REENTRY,SHORT,2023-11-10T14:15:00+05:30,2023-11-10T14:30:00+05:30,19375.2,19393.30,19339.00,2023-11-10T14:45:00+05:30,19393.30,stop_loss,19379.15,19406.56,-18.10,-1176.50,0,
2023-11-13,2023-11-13,2023-11-13,TRADED,,2,CROSSOVER,LONG,2023-11-13T09:15:00+05:30,2023-11-13T09:30:00+05:30,19448.9,19443.40,19459.90,2023-11-13T09:30:00+05:30,19443.40,stop_loss,19414.51,19412.56,-5.50,-357.50,0,
2023-11-20,2023-11-17,2023-11-20,TRADED,,2,CROSSOVER,SHORT,2023-11-17T14:45:00+05:30,2023-11-17T15:00:00+05:30,19725.9,19750.40,19676.90,2023-11-20T09:15:00+05:30,19750.40,stop_loss,19763.80,19766.49,-24.50,-1592.50,3,
2023-11-21,2023-11-21,2023-11-21,TRADED,,2,CROSSOVER,LONG,2023-11-21T12:00:00+05:30,2023-11-21T12:15:00+05:30,19798.1,19782.20,19829.90,2023-11-21T13:00:00+05:30,19782.20,stop_loss,19737.54,19734.49,-15.90,-1033.50,0,
2023-11-22,2023-11-22,2023-11-22,TRADED,,2,CROSSOVER,SHORT,2023-11-22T14:30:00+05:30,2023-11-22T14:45:00+05:30,19802.8,19804.80,19798.80,2023-11-22T14:45:00+05:30,19804.80,stop_loss,19775.36,19775.88,-2.00,-130.00,0,
2023-11-23,2023-11-23,2023-11-23,TRADED,,2,CROSSOVER,LONG,2023-11-23T12:15:00+05:30,2023-11-23T12:30:00+05:30,19828.7,19801.20,19883.70,2023-11-23T12:30:00+05:30,19801.20,stop_loss,19796.51,19793.36,-27.50,-1787.50,0,
2023-11-24,2023-11-24,2023-11-24,TRADED,,2,CROSSOVER,SHORT,2023-11-24T13:15:00+05:30,2023-11-24T13:30:00+05:30,19786.2,19786.30,19786.00,2023-11-24T13:30:00+05:30,19786.30,stop_loss,19806.56,19807.02,-0.10,-6.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-11-28,2023-11-28,2023-11-28,TRADED,,2,CROSSOVER,LONG,2023-11-28T12:45:00+05:30,2023-11-28T13:00:00+05:30,19828.6,19826.20,19833.40,2023-11-28T13:00:00+05:30,19826.20,stop_loss,19810.24,19809.63,-2.40,-156.00,0,
2023-12-08,2023-12-07,2023-12-08,TRADED,,2,CROSSOVER,SHORT,2023-12-07T14:30:00+05:30,2023-12-07T14:45:00+05:30,20901.7,20923.70,20857.70,2023-12-08T09:15:00+05:30,20934.1,gap_stop,20908.06,20908.69,-32.40,-2106.00,1,
2023-12-08,2023-12-08,2023-12-08,TRADED,,2,CROSSOVER,LONG,2023-12-08T09:45:00+05:30,2023-12-08T10:00:00+05:30,20993.2,20964.20,21051.20,2023-12-08T11:00:00+05:30,20964.20,stop_loss,20916.07,20914.52,-29.00,-1885.00,0,
2023-12-12,2023-12-12,2023-12-12,TRADED,,2,CROSSOVER,SHORT,2023-12-12T14:45:00+05:30,2023-12-12T15:00:00+05:30,20884.8,20897.50,20859.40,2023-12-12T15:00:00+05:30,20897.50,stop_loss,20983.44,20985.43,-12.70,-825.50,0,
2023-12-14,2023-12-14,2023-12-14,TRADED,,2,CROSSOVER,LONG,2023-12-14T11:00:00+05:30,2023-12-14T11:15:00+05:30,21163.2,21147.70,21194.20,2023-12-14T12:15:00+05:30,21147.70,stop_loss,20942.67,20932.90,-15.50,-1007.50,0,
2023-12-19,2023-12-19,2023-12-19,TRADED,,2,CROSSOVER,SHORT,2023-12-19T12:30:00+05:30,2023-12-19T12:45:00+05:30,21470.3,21471.80,21467.30,2023-12-19T12:45:00+05:30,21471.80,stop_loss,21415.89,21416.04,-1.50,-97.50,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2023-12-20,2023-12-20,2023-12-20,TRADED,,2,CROSSOVER,LONG,2023-12-20T09:30:00+05:30,2023-12-20T09:45:00+05:30,21578.5,21560.20,21615.10,2023-12-20T10:00:00+05:30,21560.20,stop_loss,21446.33,21443.06,-18.30,-1189.50,0,
2023-12-21,2023-12-21,2023-12-21,TRADED,,2,CROSSOVER,SHORT,2023-12-21T09:15:00+05:30,2023-12-21T09:30:00+05:30,21026.9,21089.60,20901.50,2023-12-21T09:45:00+05:30,21089.60,stop_loss,21423.14,21430.61,-62.70,-4075.50,0,
2023-12-22,2023-12-22,2023-12-22,TRADED,,2,CROSSOVER,LONG,2023-12-22T11:30:00+05:30,2023-12-22T11:45:00+05:30,21383.4,21361.40,21427.40,2023-12-22T12:00:00+05:30,21361.40,stop_loss,21276.03,21271.44,-22.00,-1430.00,0,
2023-12-29,2023-12-29,2023-12-29,TRADED,,2,CROSSOVER,SHORT,2023-12-29T14:45:00+05:30,2023-12-29T15:00:00+05:30,21731.2,21737.80,21718.00,2023-12-29T15:00:00+05:30,21737.80,stop_loss,21724.48,21728.63,-6.60,-429.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2024-01-01,2024-01-01,2024-01-01,TRADED,,2,CROSSOVER,LONG,2024-01-01T14:00:00+05:30,2024-01-01T14:15:00+05:30,21792.2,21763.90,21848.80,2024-01-01T15:00:00+05:30,21763.90,stop_loss,21730.79,21730.49,-28.30,-1839.50,0,
2024-01-02,2024-01-02,2024-01-02,TRADED,,2,CROSSOVER,SHORT,2024-01-02T11:00:00+05:30,2024-01-02T11:15:00+05:30,21587.6,21620.50,21521.80,2024-01-02T12:15:00+05:30,21620.50,stop_loss,21718.22,21719.72,-32.90,-2138.50,0,
2024-01-04,2024-01-04,2024-01-04,TRADED,,2,CROSSOVER,LONG,2024-01-04T12:45:00+05:30,2024-01-04T13:00:00+05:30,21658.7,21658.10,21659.90,2024-01-04T13:00:00+05:30,21658.10,stop_loss,21605.62,21602.89,-0.60,-39.00,0,Stop and target both hit inside one candle; conservative stop-first fill applied.
2024-01-08,2024-01-08,2024-01-08,TRADED,,2,CROSSOVER,SHORT,2024-01-08T11:30:00+05:30,2024-01-08T11:45:00+05:30,21638.7,21643.20,21629.70,2024-01-08T11:45:00+05:30,21629.70,target,21678.02,21678.26,9.00,585.00,0,
2024-01-09,2024-01-09,2024-01-09,TRADED,,2,CROSSOVER,LONG,2024-01-09T13:30:00+05:30,2024-01-09T13:45:00+05:30,21702.3,21694.30,21718.30,2024-01-09T13:45:00+05:30,21694.30,stop_loss,21645.43,21643.94,-8.00,-520.00,0,
