entry_date,status,skip_reason,next_trading_day,signal_timestamp,signal_close,spot_sma_25,signal_relation,direction,entry_price_points,exit_timestamp,exit_open_points,points_pnl,rupees_pnl,remarks
2023-06-19,TRADED,,2023-06-20,2023-06-19T15:15:00+05:30,18754.2,18778.86,BELOW_SMA,SHORT,18754.2,2023-06-20T09:15:00+05:30,18752.3,1.90,123.50,
2023-06-20,TRADED,,2023-06-21,2023-06-20T15:15:00+05:30,18833.7,18728.59,ABOVE_SMA,LONG,18833.7,2023-06-21T09:15:00+05:30,18849.4,15.70,1020.50,
2023-06-21,TRADED,,2023-06-22,2023-06-21T15:15:00+05:30,18862.1,18844.30,ABOVE_SMA,LONG,18862.1,2023-06-22T09:15:00+05:30,18853.6,-8.50,-552.50,
2023-06-22,TRADED,,2023-06-23,2023-06-22T15:15:00+05:30,18779.3,18828.78,BELOW_SMA,SHORT,18779.3,2023-06-23T09:15:00+05:30,18741.8,37.50,2437.50,
2023-06-23,TRADED,,2023-06-26,2023-06-23T15:15:00+05:30,18668.6,18701.86,BELOW_SMA,SHORT,18668.6,2023-06-26T09:15:00+05:30,18682.3,-13.70,-890.50,
2023-06-26,TRADED,,2023-06-27,2023-06-26T15:15:00+05:30,18694.7,18675.09,ABOVE_SMA,LONG,18694.7,2023-06-27T09:15:00+05:30,18750.4,55.70,3620.50,
2023-06-27,TRADED,,2023-06-28,2023-06-27T15:15:00+05:30,18818.6,18751.71,ABOVE_SMA,LONG,18818.6,2023-06-28T09:15:00+05:30,18908.2,89.60,5824.00,
2023-06-28,TRADED,,2023-06-30,2023-06-28T15:15:00+05:30,18993.0,18953.60,ABOVE_SMA,LONG,18993.0,2023-06-30T09:15:00+05:30,19076.8,83.80,5447.00,
2023-06-30,TRADED,,2023-07-03,2023-06-30T15:15:00+05:30,19183.2,19126.87,ABOVE_SMA,LONG,19183.2,2023-07-03T09:15:00+05:30,19246.5,63.30,4114.50,
2023-07-03,TRADED,,2023-07-04,2023-07-03T15:15:00+05:30,19330.7,19308.27,ABOVE_SMA,LONG,19330.7,2023-07-04T09:15:00+05:30,19406.6,75.90,4933.50,
2023-07-04,TRADED,,2023-07-05,2023-07-04T15:15:00+05:30,19385.6,19370.66,ABOVE_SMA,LONG,19385.6,2023-07-05T09:15:00+05:30,19405.9,20.30,1319.50,
2023-07-05,TRADED,,2023-07-06,2023-07-05T15:15:00+05:30,19415.3,19383.04,ABOVE_SMA,LONG,19415.3,2023-07-06T09:15:00+05:30,19385.7,-29.60,-1924.00,
2023-07-06,TRADED,,2023-07-07,2023-07-06T15:15:00+05:30,19486.2,19455.44,ABOVE_SMA,LONG,19486.2,2023-07-07T09:15:00+05:30,19422.8,-63.40,-4121.00,
2023-07-07,TRADED,,2023-07-10,2023-07-07T15:15:00+05:30,19324.7,19403.35,BELOW_SMA,SHORT,19324.7,2023-07-10T09:15:00+05:30,19400.3,-75.60,-4914.00,
2023-07-10,TRADED,,2023-07-11,2023-07-10T15:15:00+05:30,19367.8,19383.36,BELOW_SMA,SHORT,19367.8,2023-07-11T09:15:00+05:30,19427.1,-59.30,-3854.50,
2023-07-11,TRADED,,2023-07-12,2023-07-11T15:15:00+05:30,19448.2,19473.92,BELOW_SMA,SHORT,19448.2,2023-07-12T09:15:00+05:30,19497.4,-49.20,-3198.00,
2023-07-12,TRADED,,2023-07-13,2023-07-12T15:15:00+05:30,19384.8,19441.52,BELOW_SMA,SHORT,19384.8,2023-07-13T09:15:00+05:30,19495.2,-110.40,-7176.00,
2023-07-13,TRADED,,2023-07-14,2023-07-13T15:15:00+05:30,19443.2,19512.56,BELOW_SMA,SHORT,19443.2,2023-07-14T09:15:00+05:30,19493.4,-50.20,-3263.00,
2023-07-14,TRADED,,2023-07-17,2023-07-14T15:15:00+05:30,19587.3,19489.22,ABOVE_SMA,LONG,19587.3,2023-07-17T09:15:00+05:30,19612.2,24.90,1618.50,
2023-07-17,TRADED,,2023-07-18,2023-07-17T15:15:00+05:30,19719.1,19638.24,ABOVE_SMA,LONG,19719.1,2023-07-18T09:15:00+05:30,19787.5,68.40,4446.00,
2023-07-18,TRADED,,2023-07-19,2023-07-18T15:15:00+05:30,19751.6,19750.73,ABOVE_SMA,LONG,19751.6,2023-07-19T09:15:00+05:30,19802.9,51.30,3334.50,
2023-07-19,TRADED,,2023-07-20,2023-07-19T15:15:00+05:30,19847.2,19785.37,ABOVE_SMA,LONG,19847.2,2023-07-20T09:15:00+05:30,19831.7,-15.50,-1007.50,
2023-07-20,TRADED,,2023-07-21,2023-07-20T15:15:00+05:30,19969.9,19876.35,ABOVE_SMA,LONG,19969.9,2023-07-21T09:15:00+05:30,19800.4,-169.50,-11017.50,
2023-07-21,TRADED,,2023-07-24,2023-07-21T15:15:00+05:30,19780.9,19788.14,BELOW_SMA,SHORT,19780.9,2023-07-24T09:15:00+05:30,19748.4,32.50,2112.50,
2023-07-24,TRADED,,2023-07-25,2023-07-24T15:15:00+05:30,19665.4,19731.85,BELOW_SMA,SHORT,19665.4,2023-07-25T09:15:00+05:30,19729.3,-63.90,-4153.50,
2023-07-25,TRADED,,2023-07-26,2023-07-25T15:15:00+05:30,19678.8,19673.35,ABOVE_SMA,LONG,19678.8,2023-07-26T09:15:00+05:30,19733.3,54.50,3542.50,
2023-07-26,TRADED,,2023-07-27,2023-07-26T15:15:00+05:30,19773.1,19796.15,BELOW_SMA,SHORT,19773.1,2023-07-27T09:15:00+05:30,19850.9,-77.80,-5057.00,
2023-07-27,TRADED,,2023-07-28,2023-07-27T15:15:00+05:30,19700.2,19738.96,BELOW_SMA,SHORT,19700.2,2023-07-28T09:15:00+05:30,19659.8,40.40,2626.00,
2023-07-28,TRADED,,2023-07-31,2023-07-28T15:15:00+05:30,19638.0,19608.10,ABOVE_SMA,LONG,19638.0,2023-07-31T09:15:00+05:30,19666.3,28.30,1839.50,
2023-07-31,TRADED,,2023-08-01,2023-07-31T15:15:00+05:30,19740.8,19697.76,ABOVE_SMA,LONG,19740.8,2023-08-01T09:15:00+05:30,19784.0,43.20,2808.00,
2023-08-01,TRADED,,2023-08-02,2023-08-01T15:15:00+05:30,19736.1,19743.82,BELOW_SMA,SHORT,19736.1,2023-08-02T09:15:00+05:30,19655.4,80.70,5245.50,
2023-08-02,TRADED,,2023-08-03,2023-08-02T15:15:00+05:30,19514.8,19532.55,BELOW_SMA,SHORT,19514.8,2023-08-03T09:15:00+05:30,19463.8,51.00,3315.00,
2023-08-03,TRADED,,2023-08-04,2023-08-03T15:15:00+05:30,19394.4,19420.53,BELOW_SMA,SHORT,19394.4,2023-08-04T09:15:00+05:30,19462.8,-68.40,-4446.00,
2023-08-04,TRADED,,2023-08-07,2023-08-04T15:15:00+05:30,19510.1,19494.76,ABOVE_SMA,LONG,19510.1,2023-08-07T09:15:00+05:30,19576.8,66.70,4335.50,
2023-08-07,TRADED,,2023-08-08,2023-08-07T15:15:00+05:30,19597.9,19572.35,ABOVE_SMA,LONG,19597.9,2023-08-08T09:15:00+05:30,19627.2,29.30,1904.50,
2023-08-08,TRADED,,2023-08-09,2023-08-08T15:15:00+05:30,19570.8,19575.87,BELOW_SMA,SHORT,19570.8,2023-08-09T09:15:00+05:30,19578.8,-8.00,-520.00,
2023-08-09,TRADED,,2023-08-10,2023-08-09T15:15:00+05:30,19628.2,19518.28,ABOVE_SMA,LONG,19628.2,2023-08-10T09:15:00+05:30,19605.6,-22.60,-1469.00,
2023-08-10,TRADED,,2023-08-11,2023-08-10T15:15:00+05:30,19549.2,19553.40,BELOW_SMA,SHORT,19549.2,2023-08-11T09:15:00+05:30,19554.2,-5.00,-325.00,
2023-08-11,TRADED,,2023-08-14,2023-08-11T15:15:00+05:30,19424.2,19461.28,BELOW_SMA,SHORT,19424.2,2023-08-14T09:15:00+05:30,19383.9,40.30,2619.50,
2023-08-14,TRADED,,2023-08-16,2023-08-14T15:15:00+05:30,19413.7,19364.97,ABOVE_SMA,LONG,19413.7,2023-08-16T09:15:00+05:30,19369.0,-44.70,-2905.50,
2023-08-16,TRADED,,2023-08-17,2023-08-16T15:15:00+05:30,19447.0,19403.48,ABOVE_SMA,LONG,19447.0,2023-08-17T09:15:00+05:30,19450.6,3.60,234.00,
2023-08-17,TRADED,,2023-08-18,2023-08-17T15:15:00+05:30,19346.2,19370.07,BELOW_SMA,SHORT,19346.2,2023-08-18T09:15:00+05:30,19301.8,44.40,2886.00,
2023-08-18,TRADED,,2023-08-21,2023-08-18T15:15:00+05:30,19281.5,19296.61,BELOW_SMA,SHORT,19281.5,2023-08-21T09:15:00+05:30,19320.7,-39.20,-2548.00,
2023-08-21,TRADED,,2023-08-22,2023-08-21T15:15:00+05:30,19380.2,19376.34,ABOVE_SMA,LONG,19380.2,2023-08-22T09:15:00+05:30,19417.1,36.90,2398.50,
2023-08-22,TRADED,,2023-08-23,2023-08-22T15:15:00+05:30,19390.1,19415.30,BELOW_SMA,SHORT,19390.1,2023-08-23T09:15:00+05:30,19439.2,-49.10,-3191.50,
2023-08-23,TRADED,,2023-08-24,2023-08-23T15:15:00+05:30,19442.3,19427.42,ABOVE_SMA,LONG,19442.3,2023-08-24T09:15:00+05:30,19535.2,92.90,6038.50,
2023-08-24,TRADED,,2023-08-25,2023-08-24T15:15:00+05:30,19380.4,19468.14,BELOW_SMA,SHORT,19380.4,2023-08-25T09:15:00+05:30,19297.4,83.00,5395.00,
2023-08-25,TRADED,,2023-08-28,2023-08-25T15:15:00+05:30,19244.3,19288.63,BELOW_SMA,SHORT,19244.3,2023-08-28T09:15:00+05:30,19298.3,-54.00,-3510.00,
2023-08-28,TRADED,,2023-08-29,2023-08-28T15:15:00+05:30,19302.7,19317.66,BELOW_SMA,SHORT,19302.7,2023-08-29T09:15:00+05:30,19374.8,-72.10,-4686.50,
2023-08-29,TRADED,,2023-08-30,2023-08-29T15:15:00+05:30,19352.9,19339.00,ABOVE_SMA,LONG,19352.9,2023-08-30T09:15:00+05:30,19433.4,80.50,5232.50,
2023-08-30,TRADED,,2023-08-31,2023-08-30T15:15:00+05:30,19340.1,19425.09,BELOW_SMA,SHORT,19340.1,2023-08-31T09:15:00+05:30,19375.6,-35.50,-2307.50,
2023-08-31,TRADED,,2023-09-01,2023-08-31T15:15:00+05:30,19279.6,19309.78,BELOW_SMA,SHORT,19279.6,2023-09-01T09:15:00+05:30,19258.2,21.40,1391.00,
2023-09-01,TRADED,,2023-09-04,2023-09-01T15:15:00+05:30,19423.3,19366.87,ABOVE_SMA,LONG,19423.3,2023-09-04T09:15:00+05:30,19525.1,101.80,6617.00,
2023-09-04,TRADED,,2023-09-05,2023-09-04T15:15:00+05:30,19534.8,19493.18,ABOVE_SMA,LONG,19534.8,2023-09-05T09:15:00+05:30,19564.7,29.90,1943.50,
2023-09-05,TRADED,,2023-09-06,2023-09-05T15:15:00+05:30,19577.7,19562.99,ABOVE_SMA,LONG,19577.7,2023-09-06T09:15:00+05:30,19581.2,3.50,227.50,
2023-09-06,TRADED,,2023-09-07,2023-09-06T15:15:00+05:30,19618.9,19550.13,ABOVE_SMA,LONG,19618.9,2023-09-07T09:15:00+05:30,19598.7,-20.20,-1313.00,
2023-09-07,TRADED,,2023-09-08,2023-09-07T15:15:00+05:30,19723.2,19634.78,ABOVE_SMA,LONG,19723.2,2023-09-08T09:15:00+05:30,19774.8,51.60,3354.00,
2023-09-08,TRADED,,2023-09-11,2023-09-08T15:15:00+05:30,19820.5,19801.76,ABOVE_SMA,LONG,19820.5,2023-09-11T09:15:00+05:30,19890.0,69.50,4517.50,
2023-09-11,TRADED,,2023-09-12,2023-09-11T15:15:00+05:30,20000.0,19943.26,ABOVE_SMA,LONG,20000.0,2023-09-12T09:15:00+05:30,20110.2,110.20,7163.00,
2023-09-12,TRADED,,2023-09-13,2023-09-12T15:15:00+05:30,19985.7,19995.93,BELOW_SMA,SHORT,19985.7,2023-09-13T09:15:00+05:30,19989.5,-3.80,-247.00,
2023-09-13,TRADED,,2023-09-14,2023-09-13T15:15:00+05:30,20063.3,20037.63,ABOVE_SMA,LONG,20063.3,2023-09-14T09:15:00+05:30,20127.9,64.60,4199.00,
2023-09-14,TRADED,,2023-09-15,2023-09-14T15:15:00+05:30,20101.8,20093.91,ABOVE_SMA,LONG,20101.8,2023-09-15T09:15:00+05:30,20156.4,54.60,3549.00,
2023-09-15,TRADED,,2023-09-18,2023-09-15T15:15:00+05:30,20169.0,20170.39,BELOW_SMA,SHORT,20169.0,2023-09-18T09:15:00+05:30,20155.9,13.10,851.50,
2023-09-18,TRADED,,2023-09-20,2023-09-18T15:15:00+05:30,20123.7,20165.84,BELOW_SMA,SHORT,20123.7,2023-09-20T09:15:00+05:30,19980.8,142.90,9288.50,
2023-09-20,TRADED,,2023-09-21,2023-09-20T15:15:00+05:30,19909.6,19944.90,BELOW_SMA,SHORT,19909.6,2023-09-21T09:15:00+05:30,19840.6,69.00,4485.00,
2023-09-21,TRADED,,2023-09-22,2023-09-21T15:15:00+05:30,19748.8,19752.65,BELOW_SMA,SHORT,19748.8,2023-09-22T09:15:00+05:30,19744.8,4.00,260.00,
2023-09-22,TRADED,,2023-09-25,2023-09-22T15:15:00+05:30,19684.6,19732.33,BELOW_SMA,SHORT,19684.6,2023-09-25T09:15:00+05:30,19678.2,6.40,416.00,
2023-09-25,TRADED,,2023-09-26,2023-09-25T15:15:00+05:30,19674.8,19663.88,ABOVE_SMA,LONG,19674.8,2023-09-26T09:15:00+05:30,19682.8,8.00,520.00,
2023-09-26,TRADED,,2023-09-27,2023-09-26T15:15:00+05:30,19673.6,19674.46,BELOW_SMA,SHORT,19673.6,2023-09-27T09:15:00+05:30,19637.1,36.50,2372.50,
2023-09-27,TRADED,,2023-09-28,2023-09-27T15:15:00+05:30,19727.7,19652.18,ABOVE_SMA,LONG,19727.7,2023-09-28T09:15:00+05:30,19761.8,34.10,2216.50,
2023-09-28,TRADED,,2023-09-29,2023-09-28T15:15:00+05:30,19553.3,19618.95,BELOW_SMA,SHORT,19553.3,2023-09-29T09:15:00+05:30,19581.2,-27.90,-1813.50,
2023-09-29,TRADED,,2023-10-03,2023-09-29T15:15:00+05:30,19638.2,19644.39,BELOW_SMA,SHORT,19638.2,2023-10-03T09:15:00+05:30,19622.4,15.80,1027.00,
2023-10-03,TRADED,,2023-10-04,2023-10-03T15:15:00+05:30,19522.9,19525.56,BELOW_SMA,SHORT,19522.9,2023-10-04T09:15:00+05:30,19446.3,76.60,4979.00,
2023-10-04,TRADED,,2023-10-05,2023-10-04T15:15:00+05:30,19446.2,19390.38,ABOVE_SMA,LONG,19446.2,2023-10-05T09:15:00+05:30,19521.8,75.60,4914.00,
2023-10-05,TRADED,,2023-10-06,2023-10-05T15:15:00+05:30,19546.6,19543.73,ABOVE_SMA,LONG,19546.6,2023-10-06T09:15:00+05:30,19621.2,74.60,4849.00,
2023-10-06,TRADED,,2023-10-09,2023-10-06T15:15:00+05:30,19649.9,19636.80,ABOVE_SMA,LONG,19649.9,2023-10-09T09:15:00+05:30,19539.4,-110.50,-7182.50,
2023-10-09,TRADED,,2023-10-10,2023-10-09T15:15:00+05:30,19497.5,19538.28,BELOW_SMA,SHORT,19497.5,2023-10-10T09:15:00+05:30,19565.6,-68.10,-4426.50,
2023-10-10,TRADED,,2023-10-11,2023-10-10T15:15:00+05:30,19691.5,19654.40,ABOVE_SMA,LONG,19691.5,2023-10-11T09:15:00+05:30,19767.0,75.50,4907.50,
2023-10-11,TRADED,,2023-10-12,2023-10-11T15:15:00+05:30,19808.5,19809.28,BELOW_SMA,SHORT,19808.5,2023-10-12T09:15:00+05:30,19822.7,-14.20,-923.00,
2023-10-12,TRADED,,2023-10-13,2023-10-12T15:15:00+05:30,19782.9,19806.22,BELOW_SMA,SHORT,19782.9,2023-10-13T09:15:00+05:30,19654.6,128.30,8339.50,
2023-10-13,TRADED,,2023-10-16,2023-10-13T15:15:00+05:30,19733.8,19722.22,ABOVE_SMA,LONG,19733.8,2023-10-16T09:15:00+05:30,19737.2,3.40,221.00,
2023-10-16,TRADED,,2023-10-17,2023-10-16T15:15:00+05:30,19730.9,19752.36,BELOW_SMA,SHORT,19730.9,2023-10-17T09:15:00+05:30,19843.2,-112.30,-7299.50,
2023-10-17,TRADED,,2023-10-18,2023-10-17T15:15:00+05:30,19818.3,19822.61,BELOW_SMA,SHORT,19818.3,2023-10-18T09:15:00+05:30,19820.4,-2.10,-136.50,
2023-10-18,TRADED,,2023-10-19,2023-10-18T15:15:00+05:30,19668.4,19731.58,BELOW_SMA,SHORT,19668.4,2023-10-19T09:15:00+05:30,19545.2,123.20,8008.00,
2023-10-19,TRADED,,2023-10-20,2023-10-19T15:15:00+05:30,19611.9,19619.40,BELOW_SMA,SHORT,19611.9,2023-10-20T09:15:00+05:30,19542.2,69.70,4530.50,
2023-10-20,TRADED,,2023-10-23,2023-10-20T15:15:00+05:30,19541.8,19548.46,BELOW_SMA,SHORT,19541.8,2023-10-23T09:15:00+05:30,19521.6,20.20,1313.00,
2023-10-23,TRADED,,2023-10-25,2023-10-23T15:15:00+05:30,19278.4,19445.67,BELOW_SMA,SHORT,19278.4,2023-10-25T09:15:00+05:30,19286.4,-8.00,-520.00,
2023-10-25,TRADED,,2023-10-26,2023-10-25T15:15:00+05:30,19125.7,19205.75,BELOW_SMA,SHORT,19125.7,2023-10-26T09:15:00+05:30,19027.2,98.50,6402.50,
2023-10-26,TRADED,,2023-10-27,2023-10-26T15:15:00+05:30,18848.5,18880.06,BELOW_SMA,SHORT,18848.5,2023-10-27T09:15:00+05:30,18928.8,-80.30,-5219.50,
2023-10-27,TRADED,,2023-10-30,2023-10-27T15:15:00+05:30,19060.5,19029.48,ABOVE_SMA,LONG,19060.5,2023-10-30T09:15:00+05:30,19053.4,-7.10,-461.50,
2023-10-30,TRADED,,2023-10-31,2023-10-30T15:15:00+05:30,19148.8,19090.40,ABOVE_SMA,LONG,19148.8,2023-10-31T09:15:00+05:30,19232.9,84.10,5466.50,
2023-10-31,TRADED,,2023-11-01,2023-10-31T15:15:00+05:30,19086.6,19106.47,BELOW_SMA,SHORT,19086.6,2023-11-01T09:15:00+05:30,19064.1,22.50,1462.50,
2023-11-01,TRADED,,2023-11-02,2023-11-01T15:15:00+05:30,18990.4,19033.75,BELOW_SMA,SHORT,18990.4,2023-11-02T09:15:00+05:30,19120.0,-129.60,-8424.00,
2023-11-02,TRADED,,2023-11-03,2023-11-02T15:15:00+05:30,19144.8,19117.38,ABOVE_SMA,LONG,19144.8,2023-11-03T09:15:00+05:30,19241.0,96.20,6253.00,
2023-11-03,TRADED,,2023-11-06,2023-11-03T15:15:00+05:30,19226.8,19251.68,BELOW_SMA,SHORT,19226.8,2023-11-06T09:15:00+05:30,19345.8,-119.00,-7735.00,
2023-11-06,TRADED,,2023-11-07,2023-11-06T15:15:00+05:30,19411.8,19358.70,ABOVE_SMA,LONG,19411.8,2023-11-07T09:15:00+05:30,19404.1,-7.70,-500.50,
2023-11-07,TRADED,,2023-11-08,2023-11-07T15:15:00+05:30,19417.2,19375.99,ABOVE_SMA,LONG,19417.2,2023-11-08T09:15:00+05:30,19449.6,32.40,2106.00,
2023-11-08,TRADED,,2023-11-09,2023-11-08T15:15:00+05:30,19436.5,19436.14,ABOVE_SMA,LONG,19436.5,2023-11-09T09:15:00+05:30,19455.2,18.70,1215.50,
2023-11-09,TRADED,,2023-11-10,2023-11-09T15:15:00+05:30,19404.0,19427.84,BELOW_SMA,SHORT,19404.0,2023-11-10T09:15:00+05:30,19356.8,47.20,3068.00,
2023-11-10,SKIPPED,missing_exit_timestamp,2023-11-12,2023-11-10T15:15:00+05:30,19443.4,19381.37,,,19443.4,2023-11-12T09:15:00+05:30,,0.00,0.00,Missing NIFTY exit timestamp 2023-11-12T09:15:00+05:30
2023-11-12,SKIPPED,missing_signal_timestamp,,2023-11-12T15:15:00+05:30,,,,,,,,0.00,0.00,Missing NIFTY signal timestamp 2023-11-12T15:15:00+05:30
2023-11-13,TRADED,,2023-11-15,2023-11-13T15:15:00+05:30,19440.2,19443.44,BELOW_SMA,SHORT,19440.2,2023-11-15T09:15:00+05:30,19651.4,-211.20,-13728.00,
2023-11-15,TRADED,,2023-11-16,2023-11-15T15:15:00+05:30,19676.8,19641.98,ABOVE_SMA,LONG,19676.8,2023-11-16T09:15:00+05:30,19674.7,-2.10,-136.50,
2023-11-16,TRADED,,2023-11-17,2023-11-16T15:15:00+05:30,19761.2,19774.69,BELOW_SMA,SHORT,19761.2,2023-11-17T09:15:00+05:30,19674.8,86.40,5616.00,
2023-11-17,TRADED,,2023-11-20,2023-11-17T15:15:00+05:30,19719.7,19762.55,BELOW_SMA,SHORT,19719.7,2023-11-20T09:15:00+05:30,19731.2,-11.50,-747.50,
2023-11-20,TRADED,,2023-11-21,2023-11-20T15:15:00+05:30,19693.7,19704.65,BELOW_SMA,SHORT,19693.7,2023-11-21T09:15:00+05:30,19770.9,-77.20,-5018.00,
2023-11-21,TRADED,,2023-11-22,2023-11-21T15:15:00+05:30,19780.8,19786.82,BELOW_SMA,SHORT,19780.8,2023-11-22T09:15:00+05:30,19784.0,-3.20,-208.00,
2023-11-22,TRADED,,2023-11-23,2023-11-22T15:15:00+05:30,19810.6,19778.65,ABOVE_SMA,LONG,19810.6,2023-11-23T09:15:00+05:30,19828.4,17.80,1157.00,
2023-11-23,TRADED,,2023-11-24,2023-11-23T15:15:00+05:30,19811.0,19816.55,BELOW_SMA,SHORT,19811.0,2023-11-24T09:15:00+05:30,19809.6,1.40,91.00,
2023-11-24,TRADED,,2023-11-28,2023-11-24T15:15:00+05:30,19788.7,19801.86,BELOW_SMA,SHORT,19788.7,2023-11-28T09:15:00+05:30,19844.7,-56.00,-3640.00,
2023-11-28,TRADED,,2023-11-29,2023-11-28T15:15:00+05:30,19908.4,19835.60,ABOVE_SMA,LONG,19908.4,2023-11-29T09:15:00+05:30,19976.6,68.20,4433.00,
2023-11-29,TRADED,,2023-11-30,2023-11-29T15:15:00+05:30,20096.2,20038.01,ABOVE_SMA,LONG,20096.2,2023-11-30T09:15:00+05:30,20108.5,12.30,799.50,
2023-11-30,TRADED,,2023-12-01,2023-11-30T15:15:00+05:30,20127.2,20081.38,ABOVE_SMA,LONG,20127.2,2023-12-01T09:15:00+05:30,20194.1,66.90,4348.50,
2023-12-01,TRADED,,2023-12-04,2023-12-01T15:15:00+05:30,20255.8,20264.92,BELOW_SMA,SHORT,20255.8,2023-12-04T09:15:00+05:30,20601.9,-346.10,-22496.50,
2023-12-04,TRADED,,2023-12-05,2023-12-04T15:15:00+05:30,20686.8,20597.08,ABOVE_SMA,LONG,20686.8,2023-12-05T09:15:00+05:30,20808.9,122.10,7936.50,
2023-12-05,TRADED,,2023-12-06,2023-12-05T15:15:00+05:30,20856.7,20804.33,ABOVE_SMA,LONG,20856.7,2023-12-06T09:15:00+05:30,20950.8,94.10,6116.50,
2023-12-06,TRADED,,2023-12-07,2023-12-06T15:15:00+05:30,20935.9,20920.42,ABOVE_SMA,LONG,20935.9,2023-12-07T09:15:00+05:30,20932.4,-3.50,-227.50,
2023-12-07,TRADED,,2023-12-08,2023-12-07T15:15:00+05:30,20916.1,20903.27,ABOVE_SMA,LONG,20916.1,2023-12-08T09:15:00+05:30,20934.1,18.00,1170.00,
2023-12-08,TRADED,,2023-12-11,2023-12-08T15:15:00+05:30,20972.1,20950.36,ABOVE_SMA,LONG,20972.1,2023-12-11T09:15:00+05:30,20965.3,-6.80,-442.00,
2023-12-11,TRADED,,2023-12-12,2023-12-11T15:15:00+05:30,21000.1,20989.44,ABOVE_SMA,LONG,21000.1,2023-12-12T09:15:00+05:30,21018.6,18.50,1202.50,
2023-12-12,TRADED,,2023-12-13,2023-12-12T15:15:00+05:30,20900.4,20975.56,BELOW_SMA,SHORT,20900.4,2023-12-13T09:15:00+05:30,20929.8,-29.40,-1911.00,
2023-12-13,TRADED,,2023-12-14,2023-12-13T15:15:00+05:30,20937.4,20844.29,ABOVE_SMA,LONG,20937.4,2023-12-14T09:15:00+05:30,21110.4,173.00,11245.00,
2023-12-14,TRADED,,2023-12-15,2023-12-14T15:15:00+05:30,21195.2,21172.27,ABOVE_SMA,LONG,21195.2,2023-12-15T09:15:00+05:30,21287.4,92.20,5993.00,
2023-12-15,TRADED,,2023-12-18,2023-12-15T15:15:00+05:30,21448.7,21333.67,ABOVE_SMA,LONG,21448.7,2023-12-18T09:15:00+05:30,21434.8,-13.90,-903.50,
2023-12-18,TRADED,,2023-12-19,2023-12-18T15:15:00+05:30,21410.8,21443.30,BELOW_SMA,SHORT,21410.8,2023-12-19T09:15:00+05:30,21477.7,-66.90,-4348.50,
2023-12-19,TRADED,,2023-12-20,2023-12-19T15:15:00+05:30,21446.0,21432.98,ABOVE_SMA,LONG,21446.0,2023-12-20T09:15:00+05:30,21543.5,97.50,6337.50,
2023-12-20,TRADED,,2023-12-21,2023-12-20T15:15:00+05:30,21101.5,21444.58,BELOW_SMA,SHORT,21101.5,2023-12-21T09:15:00+05:30,21033.9,67.60,4394.00,
2023-12-21,TRADED,,2023-12-22,2023-12-21T15:15:00+05:30,21283.0,21185.40,ABOVE_SMA,LONG,21283.0,2023-12-22T09:15:00+05:30,21295.8,12.80,832.00,
2023-12-22,TRADED,,2023-12-26,2023-12-22T15:15:00+05:30,21332.3,21336.86,BELOW_SMA,SHORT,21332.3,2023-12-26T09:15:00+05:30,21365.2,-32.90,-2138.50,
2023-12-26,TRADED,,2023-12-27,2023-12-26T15:15:00+05:30,21454.2,21436.61,ABOVE_SMA,LONG,21454.2,2023-12-27T09:15:00+05:30,21497.7,43.50,2827.50,
2023-12-27,TRADED,,2023-12-28,2023-12-27T15:15:00+05:30,21648.9,21570.96,ABOVE_SMA,LONG,21648.9,2023-12-28T09:15:00+05:30,21715.0,66.10,4296.50,
2023-12-28,TRADED,,2023-12-29,2023-12-28T15:15:00+05:30,21773.7,21742.29,ABOVE_SMA,LONG,21773.7,2023-12-29T09:15:00+05:30,21737.7,-36.00,-2340.00,
2023-12-29,TRADED,,2024-01-01,2023-12-29T15:15:00+05:30,21728.3,21720.06,ABOVE_SMA,LONG,21728.3,2024-01-01T09:15:00+05:30,21727.8,-0.50,-32.50,
2024-01-01,TRADED,,2024-01-02,2024-01-01T15:15:00+05:30,21689.4,21741.78,BELOW_SMA,SHORT,21689.4,2024-01-02T09:15:00+05:30,21751.3,-61.90,-4023.50,
2024-01-02,TRADED,,2024-01-03,2024-01-02T15:15:00+05:30,21661.5,21637.74,ABOVE_SMA,LONG,21661.5,2024-01-03T09:15:00+05:30,21661.1,-0.40,-26.00,
2024-01-03,TRADED,,2024-01-04,2024-01-03T15:15:00+05:30,21523.7,21563.57,BELOW_SMA,SHORT,21523.7,2024-01-04T09:15:00+05:30,21605.8,-82.10,-5336.50,
2024-01-04,TRADED,,2024-01-05,2024-01-04T15:15:00+05:30,21669.6,21646.59,ABOVE_SMA,LONG,21669.6,2024-01-05T09:15:00+05:30,21705.8,36.20,2353.00,
2024-01-05,TRADED,,2024-01-08,2024-01-05T15:15:00+05:30,21709.6,21695.88,ABOVE_SMA,LONG,21709.6,2024-01-08T09:15:00+05:30,21747.6,38.00,2470.00,
2024-01-08,TRADED,,2024-01-09,2024-01-08T15:15:00+05:30,21511.3,21603.12,BELOW_SMA,SHORT,21511.3,2024-01-09T09:15:00+05:30,21653.6,-142.30,-9249.50,
2024-01-09,TRADED,,2024-01-10,2024-01-09T15:15:00+05:30,21551.9,21658.35,BELOW_SMA,SHORT,21551.9,2024-01-10T09:15:00+05:30,21529.3,22.60,1469.00,
