entry_date,status,skip_reason,signal_timestamp,entry_timestamp,signal_close,direction,entry_price_points,entry_sma_25,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_sma_25,points_pnl,rupees_pnl,remarks
2023-12-29,TRADED,,2023-12-29T09:45:00+05:30,2023-12-29T10:00:00+05:30,21724.7,SHORT,21724.7,21741.44,2023-12-29T10:00:00+05:30,2023-12-29T10:15:00+05:30,21741.44,stop_loss_ma_touch,21741.44,-16.74,-1088.10,
2023-12-29,TRADED,,2023-12-29T10:15:00+05:30,2023-12-29T10:30:00+05:30,21712.1,SHORT,21712.1,21740.89,2023-12-29T11:30:00+05:30,2023-12-29T11:45:00+05:30,21741.78,stop_loss_ma_touch,21741.78,-29.68,-1929.20,
2023-12-29,TRADED,,2023-12-29T11:45:00+05:30,2023-12-29T12:00:00+05:30,21747.3,LONG,21747.3,21742.40,2023-12-29T12:00:00+05:30,2023-12-29T12:15:00+05:30,21742.40,stop_loss_ma_touch,21742.40,-4.90,-318.50,
2023-12-29,TRADED,,2023-12-29T12:15:00+05:30,2023-12-29T12:30:00+05:30,21736.2,SHORT,21736.2,21741.56,2023-12-29T13:00:00+05:30,2023-12-29T13:15:00+05:30,21737.81,stop_loss_ma_touch,21737.81,-1.61,-104.65,
2023-12-29,TRADED,,2023-12-29T13:15:00+05:30,2023-12-29T13:30:00+05:30,21717.6,SHORT,21717.6,21735.11,2023-12-29T14:45:00+05:30,2023-12-29T15:00:00+05:30,21725.76,stop_loss_ma_touch,21725.76,-8.16,-530.40,
2024-01-01,TRADED,,2024-01-01T09:15:00+05:30,2024-01-01T09:30:00+05:30,21700.8,SHORT,21700.8,21718.79,2024-01-01T09:45:00+05:30,2024-01-01T10:00:00+05:30,21717.72,stop_loss_ma_touch,21717.72,-16.92,-1099.80,
2024-01-01,TRADED,,2024-01-01T10:00:00+05:30,2024-01-01T10:15:00+05:30,21709.7,SHORT,21709.7,21718.84,2024-01-01T10:15:00+05:30,2024-01-01T10:30:00+05:30,21718.84,stop_loss_ma_touch,21718.84,-9.14,-594.10,
2024-01-01,TRADED,,2024-01-01T10:30:00+05:30,2024-01-01T10:45:00+05:30,21726.8,LONG,21726.8,21719.35,2024-01-01T12:00:00+05:30,2024-01-01T12:15:00+05:30,21721.18,stop_loss_ma_touch,21721.18,-5.62,-365.30,
2024-01-01,TRADED,,2024-01-01T12:15:00+05:30,2024-01-01T12:30:00+05:30,21717.2,SHORT,21717.2,21720.60,2024-01-01T12:30:00+05:30,2024-01-01T12:45:00+05:30,21720.60,stop_loss_ma_touch,21720.60,-3.40,-221.00,
2024-01-01,TRADED,,2024-01-01T12:45:00+05:30,2024-01-01T13:00:00+05:30,21741.3,LONG,21741.3,21722.73,2024-01-01T15:00:00+05:30,2024-01-01T15:15:00+05:30,21742.98,stop_loss_ma_touch,21742.98,1.68,109.20,
2024-01-02,TRADED,,2024-01-02T09:15:00+05:30,2024-01-02T09:30:00+05:30,21731.9,SHORT,21731.9,21743.02,2024-01-02T09:30:00+05:30,2024-01-02T09:45:00+05:30,21743.02,stop_loss_ma_touch,21743.02,-11.12,-722.80,
2024-01-02,TRADED,,2024-01-02T09:45:00+05:30,2024-01-02T10:00:00+05:30,21636.8,SHORT,21636.8,21740.68,2024-01-02T14:00:00+05:30,2024-01-02T14:15:00+05:30,21664.67,stop_loss_ma_touch,21664.67,-27.87,-1811.55,
2024-01-02,TRADED,,2024-01-02T14:15:00+05:30,2024-01-02T14:30:00+05:30,21651.8,SHORT,21651.8,21653.76,2024-01-02T14:30:00+05:30,2024-01-02T14:45:00+05:30,21653.76,stop_loss_ma_touch,21653.76,-1.96,-127.40,
2024-01-02,TRADED,,2024-01-02T14:45:00+05:30,2024-01-02T15:00:00+05:30,21661.3,LONG,21661.3,21641.42,2024-01-02T15:00:00+05:30,2024-01-02T15:15:00+05:30,21661.10,day_close,21638.85,-0.20,-13.00,
2024-01-03,TRADED,,2024-01-03T09:15:00+05:30,2024-01-03T09:30:00+05:30,21624.3,SHORT,21624.3,21633.43,2024-01-03T15:00:00+05:30,2024-01-03T15:15:00+05:30,21515.10,day_close,21569.08,109.20,7098.00,
2024-01-04,TRADED,,2024-01-04T09:15:00+05:30,2024-01-04T09:30:00+05:30,21619.7,LONG,21619.7,21563.38,2024-01-04T15:00:00+05:30,2024-01-04T15:15:00+05:30,21651.80,day_close,21640.76,32.10,2086.50,
2024-01-05,TRADED,,2024-01-05T09:15:00+05:30,2024-01-05T09:30:00+05:30,21722.9,LONG,21722.9,21650.72,2024-01-05T10:45:00+05:30,2024-01-05T11:00:00+05:30,21671.42,stop_loss_ma_touch,21671.42,-51.48,-3346.20,
2024-01-05,TRADED,,2024-01-05T11:00:00+05:30,2024-01-05T11:15:00+05:30,21693.2,LONG,21693.2,21675.25,2024-01-05T11:15:00+05:30,2024-01-05T11:30:00+05:30,21675.25,stop_loss_ma_touch,21675.25,-17.95,-1166.75,
2024-01-05,TRADED,,2024-01-05T11:30:00+05:30,2024-01-05T11:45:00+05:30,21682.8,LONG,21682.8,21678.50,2024-01-05T11:45:00+05:30,2024-01-05T12:00:00+05:30,21678.50,stop_loss_ma_touch,21678.50,-4.30,-279.50,
2024-01-05,TRADED,,2024-01-05T12:00:00+05:30,2024-01-05T12:15:00+05:30,21690.7,LONG,21690.7,21681.95,2024-01-05T12:45:00+05:30,2024-01-05T13:00:00+05:30,21684.20,stop_loss_ma_touch,21684.20,-6.50,-422.50,
2024-01-05,TRADED,,2024-01-05T13:00:00+05:30,2024-01-05T13:15:00+05:30,21695.8,LONG,21695.8,21686.07,2024-01-05T13:30:00+05:30,2024-01-05T13:45:00+05:30,21687.40,stop_loss_ma_touch,21687.40,-8.40,-546.00,
2024-01-05,TRADED,,2024-01-05T13:45:00+05:30,2024-01-05T14:00:00+05:30,21679.3,SHORT,21679.3,21688.71,2024-01-05T14:45:00+05:30,2024-01-05T15:00:00+05:30,21689.64,stop_loss_ma_touch,21689.64,-10.34,-672.10,
2024-01-08,TRADED,,2024-01-08T09:15:00+05:30,2024-01-08T09:30:00+05:30,21725.3,LONG,21725.3,21695.98,2024-01-08T09:30:00+05:30,2024-01-08T09:45:00+05:30,21695.98,stop_loss_ma_touch,21695.98,-29.32,-1905.80,
2024-01-08,TRADED,,2024-01-08T09:45:00+05:30,2024-01-08T10:00:00+05:30,21675.3,SHORT,21675.3,21691.06,2024-01-08T10:00:00+05:30,2024-01-08T10:15:00+05:30,21691.06,stop_loss_ma_touch,21691.06,-15.76,-1024.40,
2024-01-08,TRADED,,2024-01-08T10:15:00+05:30,2024-01-08T10:30:00+05:30,21698.6,LONG,21698.6,21688.23,2024-01-08T10:30:00+05:30,2024-01-08T10:45:00+05:30,21688.23,stop_loss_ma_touch,21688.23,-10.37,-674.05,
2024-01-08,TRADED,,2024-01-08T10:45:00+05:30,2024-01-08T11:00:00+05:30,21634.8,SHORT,21634.8,21685.01,2024-01-08T15:00:00+05:30,2024-01-08T15:15:00+05:30,21507.30,day_close,21611.06,127.50,8287.50,
2024-01-09,TRADED,,2024-01-09T09:15:00+05:30,2024-01-09T09:30:00+05:30,21664.6,LONG,21664.6,21600.70,2024-01-09T09:45:00+05:30,2024-01-09T10:00:00+05:30,21598.19,stop_loss_ma_touch,21598.19,-66.41,-4316.65,
2024-01-09,TRADED,,2024-01-09T10:00:00+05:30,2024-01-09T10:15:00+05:30,21657.3,LONG,21657.3,21594.79,2024-01-09T14:00:00+05:30,2024-01-09T14:15:00+05:30,21649.15,stop_loss_ma_touch,21649.15,-8.15,-529.75,
2024-01-09,TRADED,,2024-01-09T14:15:00+05:30,2024-01-09T14:30:00+05:30,21559.3,SHORT,21559.3,21652.26,2024-01-09T15:00:00+05:30,2024-01-09T15:15:00+05:30,21542.10,day_close,21656.73,17.20,1118.00,
2024-01-10,TRADED,,2024-01-10T09:15:00+05:30,2024-01-10T09:30:00+05:30,21478.2,SHORT,21478.2,21650.90,2024-01-10T14:00:00+05:30,2024-01-10T14:15:00+05:30,21535.67,stop_loss_ma_touch,21535.67,-57.47,-3735.55,
2024-01-10,TRADED,,2024-01-10T14:15:00+05:30,2024-01-10T14:30:00+05:30,21518.3,SHORT,21518.3,21529.09,2024-01-10T14:30:00+05:30,2024-01-10T14:45:00+05:30,21529.09,stop_loss_ma_touch,21529.09,-10.79,-701.35,
2024-01-10,TRADED,,2024-01-10T14:45:00+05:30,2024-01-10T15:00:00+05:30,21605.8,LONG,21605.8,21530.83,2024-01-10T15:00:00+05:30,2024-01-10T15:15:00+05:30,21609.20,day_close,21533.52,3.40,221.00,
2024-01-11,TRADED,,2024-01-11T09:15:00+05:30,2024-01-11T09:30:00+05:30,21704.7,LONG,21704.7,21545.52,2024-01-11T14:00:00+05:30,2024-01-11T14:15:00+05:30,21645.91,stop_loss_ma_touch,21645.91,-58.79,-3821.35,
2024-01-11,TRADED,,2024-01-11T14:15:00+05:30,2024-01-11T14:30:00+05:30,21652.8,SHORT,21652.8,21654.27,2024-01-11T14:30:00+05:30,2024-01-11T14:45:00+05:30,21654.27,stop_loss_ma_touch,21654.27,-1.47,-95.55,
2024-01-11,TRADED,,2024-01-11T14:45:00+05:30,2024-01-11T15:00:00+05:30,21655.2,SHORT,21655.2,21659.36,2024-01-11T15:00:00+05:30,2024-01-11T15:15:00+05:30,21646.60,day_close,21660.86,8.60,559.00,
2024-01-12,TRADED,,2024-01-12T09:15:00+05:30,2024-01-12T09:30:00+05:30,21733.4,LONG,21733.4,21663.77,2024-01-12T15:00:00+05:30,2024-01-12T15:15:00+05:30,21876.60,day_close,21831.58,143.20,9308.00,
2024-01-15,TRADED,,2024-01-15T09:15:00+05:30,2024-01-15T09:30:00+05:30,22071.2,LONG,22071.2,21854.64,2024-01-15T15:00:00+05:30,2024-01-15T15:15:00+05:30,22086.90,day_close,22047.08,15.70,1020.50,
2024-01-16,TRADED,,2024-01-16T09:15:00+05:30,2024-01-16T09:30:00+05:30,22060.2,LONG,22060.2,22054.70,2024-01-16T09:30:00+05:30,2024-01-16T09:45:00+05:30,22054.70,stop_loss_ma_touch,22054.70,-5.50,-357.50,
2024-01-16,TRADED,,2024-01-16T09:45:00+05:30,2024-01-16T10:00:00+05:30,22079.4,LONG,22079.4,22059.72,2024-01-16T11:45:00+05:30,2024-01-16T12:00:00+05:30,22078.10,stop_loss_ma_touch,22078.10,-1.30,-84.50,
2024-01-16,TRADED,,2024-01-16T12:00:00+05:30,2024-01-16T12:15:00+05:30,22077.8,SHORT,22077.8,22081.38,2024-01-16T12:15:00+05:30,2024-01-16T12:30:00+05:30,22081.38,stop_loss_ma_touch,22081.38,-3.58,-232.70,
2024-01-16,TRADED,,2024-01-16T12:30:00+05:30,2024-01-16T12:45:00+05:30,22069.1,SHORT,22069.1,22082.63,2024-01-16T15:00:00+05:30,2024-01-16T15:15:00+05:30,22034.30,day_close,22069.96,34.80,2262.00,
2024-01-17,TRADED,,2024-01-17T09:15:00+05:30,2024-01-17T09:30:00+05:30,21771.9,SHORT,21771.9,22055.30,2024-01-17T15:00:00+05:30,2024-01-17T15:15:00+05:30,21589.80,day_close,21699.66,182.10,11836.50,
2024-01-18,TRADED,,2024-01-18T09:15:00+05:30,2024-01-18T09:30:00+05:30,21440.1,SHORT,21440.1,21668.21,2024-01-18T12:15:00+05:30,2024-01-18T12:30:00+05:30,21535.84,stop_loss_ma_touch,21535.84,-95.74,-6223.10,
2024-01-18,TRADED,,2024-01-18T12:30:00+05:30,2024-01-18T12:45:00+05:30,21451.6,SHORT,21451.6,21522.41,2024-01-18T14:30:00+05:30,2024-01-18T14:45:00+05:30,21468.16,stop_loss_ma_touch,21468.16,-16.56,-1076.40,
2024-01-18,TRADED,,2024-01-18T14:45:00+05:30,2024-01-18T15:00:00+05:30,21451.4,SHORT,21451.4,21459.34,2024-01-18T15:00:00+05:30,2024-01-18T15:15:00+05:30,21459.34,stop_loss_ma_touch,21459.34,-7.94,-516.10,
2024-01-19,TRADED,,2024-01-19T09:15:00+05:30,2024-01-19T09:30:00+05:30,21654.7,LONG,21654.7,21458.67,2024-01-19T15:00:00+05:30,2024-01-19T15:15:00+05:30,21604.06,stop_loss_ma_touch,21604.06,-50.64,-3291.60,
2024-01-20,TRADED,,2024-01-20T09:15:00+05:30,2024-01-20T09:30:00+05:30,21677.1,LONG,21677.1,21617.86,2024-01-20T10:00:00+05:30,2024-01-20T10:15:00+05:30,21618.53,stop_loss_ma_touch,21618.53,-58.57,-3807.05,
2024-01-20,TRADED,,2024-01-20T10:15:00+05:30,2024-01-20T10:30:00+05:30,21659.8,LONG,21659.8,21618.70,2024-01-20T12:30:00+05:30,2024-01-20T12:45:00+05:30,21636.16,stop_loss_ma_touch,21636.16,-23.64,-1536.60,
2024-01-20,TRADED,,2024-01-20T12:45:00+05:30,2024-01-20T13:00:00+05:30,21648.8,LONG,21648.8,21637.30,2024-01-20T13:00:00+05:30,2024-01-20T13:15:00+05:30,21637.30,stop_loss_ma_touch,21637.30,-11.50,-747.50,
2024-01-20,TRADED,,2024-01-20T13:15:00+05:30,2024-01-20T13:30:00+05:30,21649.2,LONG,21649.2,21640.66,2024-01-20T13:30:00+05:30,2024-01-20T13:45:00+05:30,21640.66,stop_loss_ma_touch,21640.66,-8.54,-555.10,
2024-01-20,TRADED,,2024-01-20T13:45:00+05:30,2024-01-20T14:00:00+05:30,21630.7,SHORT,21630.7,21642.45,2024-01-20T15:00:00+05:30,2024-01-20T15:15:00+05:30,21578.20,day_close,21638.89,52.50,3412.50,
2024-01-23,TRADED,,2024-01-23T09:15:00+05:30,2024-01-23T09:30:00+05:30,21714.0,LONG,21714.0,21638.32,2024-01-23T10:00:00+05:30,2024-01-23T10:15:00+05:30,21642.33,stop_loss_ma_touch,21642.33,-71.67,-4658.55,
2024-01-23,TRADED,,2024-01-23T10:15:00+05:30,2024-01-23T10:30:00+05:30,21600.4,SHORT,21600.4,21640.55,2024-01-23T15:00:00+05:30,2024-01-23T15:15:00+05:30,21239.50,day_close,21449.25,360.90,23458.50,
2024-01-24,TRADED,,2024-01-24T09:15:00+05:30,2024-01-24T09:30:00+05:30,21240.1,SHORT,21240.1,21416.54,2024-01-24T10:00:00+05:30,2024-01-24T10:15:00+05:30,21386.31,stop_loss_ma_touch,21386.31,-146.21,-9503.65,
2024-01-24,TRADED,,2024-01-24T10:15:00+05:30,2024-01-24T10:30:00+05:30,21383.0,LONG,21383.0,21364.43,2024-01-24T10:45:00+05:30,2024-01-24T11:00:00+05:30,21357.57,stop_loss_ma_touch,21357.57,-25.43,-1652.95,
2024-01-24,TRADED,,2024-01-24T11:00:00+05:30,2024-01-24T11:15:00+05:30,21372.3,LONG,21372.3,21342.44,2024-01-24T11:15:00+05:30,2024-01-24T11:30:00+05:30,21342.44,stop_loss_ma_touch,21342.44,-29.86,-1940.90,
2024-01-24,TRADED,,2024-01-24T11:30:00+05:30,2024-01-24T11:45:00+05:30,21305.6,SHORT,21305.6,21325.71,2024-01-24T13:00:00+05:30,2024-01-24T13:15:00+05:30,21298.21,stop_loss_ma_touch,21298.21,7.39,480.35,
2024-01-24,TRADED,,2024-01-24T13:15:00+05:30,2024-01-24T13:30:00+05:30,21302.6,LONG,21302.6,21294.26,2024-01-24T13:30:00+05:30,2024-01-24T13:45:00+05:30,21294.26,stop_loss_ma_touch,21294.26,-8.34,-542.10,
2024-01-24,TRADED,,2024-01-24T13:45:00+05:30,2024-01-24T14:00:00+05:30,21301.3,LONG,21301.3,21291.80,2024-01-24T15:00:00+05:30,2024-01-24T15:15:00+05:30,21456.10,day_close,21323.87,154.80,10062.00,
2024-01-25,TRADED,,2024-01-25T09:15:00+05:30,2024-01-25T09:30:00+05:30,21438.0,LONG,21438.0,21340.49,2024-01-25T10:15:00+05:30,2024-01-25T10:30:00+05:30,21346.85,stop_loss_ma_touch,21346.85,-91.15,-5924.75,
2024-01-25,TRADED,,2024-01-25T10:30:00+05:30,2024-01-25T10:45:00+05:30,21307.8,SHORT,21307.8,21341.72,2024-01-25T11:30:00+05:30,2024-01-25T11:45:00+05:30,21333.02,stop_loss_ma_touch,21333.02,-25.22,-1639.30,
2024-01-25,TRADED,,2024-01-25T11:45:00+05:30,2024-01-25T12:00:00+05:30,21303.4,SHORT,21303.4,21335.62,2024-01-25T15:00:00+05:30,2024-01-25T15:15:00+05:30,21316.68,stop_loss_ma_touch,21316.68,-13.28,-863.20,
2024-01-29,TRADED,,2024-01-29T09:15:00+05:30,2024-01-29T09:30:00+05:30,21546.2,LONG,21546.2,21312.90,2024-01-29T15:00:00+05:30,2024-01-29T15:15:00+05:30,21741.60,day_close,21644.23,195.40,12701.00,
2024-01-30,TRADED,,2024-01-30T09:15:00+05:30,2024-01-30T09:30:00+05:30,21702.7,LONG,21702.7,21665.45,2024-01-30T10:45:00+05:30,2024-01-30T11:00:00+05:30,21699.12,stop_loss_ma_touch,21699.12,-3.58,-232.70,
2024-01-30,TRADED,,2024-01-30T11:00:00+05:30,2024-01-30T11:15:00+05:30,21681.4,SHORT,21681.4,21704.08,2024-01-30T11:30:00+05:30,2024-01-30T11:45:00+05:30,21706.68,stop_loss_ma_touch,21706.68,-25.28,-1643.20,
2024-01-30,TRADED,,2024-01-30T11:45:00+05:30,2024-01-30T12:00:00+05:30,21731.2,LONG,21731.2,21713.01,2024-01-30T12:00:00+05:30,2024-01-30T12:15:00+05:30,21713.01,stop_loss_ma_touch,21713.01,-18.19,-1182.35,
2024-01-30,TRADED,,2024-01-30T12:15:00+05:30,2024-01-30T12:30:00+05:30,21710.6,SHORT,21710.6,21717.06,2024-01-30T15:00:00+05:30,2024-01-30T15:15:00+05:30,21527.30,day_close,21685.59,183.30,11914.50,
2024-01-31,TRADED,,2024-01-31T09:15:00+05:30,2024-01-31T09:30:00+05:30,21521.3,SHORT,21521.3,21669.76,2024-01-31T10:30:00+05:30,2024-01-31T10:45:00+05:30,21642.91,stop_loss_ma_touch,21642.91,-121.61,-7904.65,
2024-01-31,TRADED,,2024-01-31T10:45:00+05:30,2024-01-31T11:00:00+05:30,21649.3,LONG,21649.3,21636.79,2024-01-31T15:00:00+05:30,2024-01-31T15:15:00+05:30,21727.70,day_close,21654.15,78.40,5096.00,
2024-02-01,TRADED,,2024-02-01T09:15:00+05:30,2024-02-01T09:30:00+05:30,21715.5,LONG,21715.5,21669.02,2024-02-01T11:15:00+05:30,2024-02-01T11:30:00+05:30,21716.31,stop_loss_ma_touch,21716.31,0.81,52.65,
2024-02-01,TRADED,,2024-02-01T11:30:00+05:30,2024-02-01T11:45:00+05:30,21748.0,LONG,21748.0,21721.54,2024-02-01T11:45:00+05:30,2024-02-01T12:00:00+05:30,21721.54,stop_loss_ma_touch,21721.54,-26.46,-1719.90,
2024-02-01,TRADED,,2024-02-01T12:00:00+05:30,2024-02-01T12:15:00+05:30,21738.5,LONG,21738.5,21722.90,2024-02-01T12:15:00+05:30,2024-02-01T12:30:00+05:30,21722.90,stop_loss_ma_touch,21722.90,-15.60,-1014.00,
2024-02-01,TRADED,,2024-02-01T12:30:00+05:30,2024-02-01T12:45:00+05:30,21723.6,SHORT,21723.6,21726.65,2024-02-01T12:45:00+05:30,2024-02-01T13:00:00+05:30,21726.65,stop_loss_ma_touch,21726.65,-3.05,-198.25,
2024-02-01,TRADED,,2024-02-01T13:00:00+05:30,2024-02-01T13:15:00+05:30,21730.2,SHORT,21730.2,21731.08,2024-02-01T13:15:00+05:30,2024-02-01T13:30:00+05:30,21731.08,stop_loss_ma_touch,21731.08,-0.88,-57.20,
2024-02-01,TRADED,,2024-02-01T13:30:00+05:30,2024-02-01T13:45:00+05:30,21701.9,SHORT,21701.9,21732.36,2024-02-01T14:00:00+05:30,2024-02-01T14:15:00+05:30,21733.32,stop_loss_ma_touch,21733.32,-31.42,-2042.30,
2024-02-01,TRADED,,2024-02-01T14:15:00+05:30,2024-02-01T14:30:00+05:30,21726.0,SHORT,21726.0,21736.83,2024-02-01T15:00:00+05:30,2024-02-01T15:15:00+05:30,21681.40,day_close,21736.34,44.60,2899.00,
2024-02-02,TRADED,,2024-02-02T09:15:00+05:30,2024-02-02T09:30:00+05:30,21940.8,LONG,21940.8,21744.63,2024-02-02T12:30:00+05:30,2024-02-02T12:45:00+05:30,21851.86,stop_loss_ma_touch,21851.86,-88.94,-5781.10,
2024-02-02,TRADED,,2024-02-02T12:45:00+05:30,2024-02-02T13:00:00+05:30,21889.3,LONG,21889.3,21866.34,2024-02-02T13:00:00+05:30,2024-02-02T13:15:00+05:30,21866.34,stop_loss_ma_touch,21866.34,-22.96,-1492.40,
2024-02-02,TRADED,,2024-02-02T13:15:00+05:30,2024-02-02T13:30:00+05:30,21847.2,SHORT,21847.2,21876.49,2024-02-02T14:00:00+05:30,2024-02-02T14:15:00+05:30,21889.05,stop_loss_ma_touch,21889.05,-41.85,-2720.25,
2024-02-02,TRADED,,2024-02-02T14:15:00+05:30,2024-02-02T14:30:00+05:30,21872.6,SHORT,21872.6,21901.74,2024-02-02T14:30:00+05:30,2024-02-02T14:45:00+05:30,21901.74,stop_loss_ma_touch,21901.74,-29.14,-1894.10,
2024-02-02,TRADED,,2024-02-02T14:45:00+05:30,2024-02-02T15:00:00+05:30,21851.3,SHORT,21851.3,21914.94,2024-02-02T15:00:00+05:30,2024-02-02T15:15:00+05:30,21855.70,day_close,21921.91,-4.40,-286.00,
2024-02-05,TRADED,,2024-02-05T09:15:00+05:30,2024-02-05T09:30:00+05:30,21903.3,SHORT,21903.3,21927.02,2024-02-05T09:45:00+05:30,2024-02-05T10:00:00+05:30,21925.14,stop_loss_ma_touch,21925.14,-21.84,-1419.60,
2024-02-05,TRADED,,2024-02-05T10:00:00+05:30,2024-02-05T10:15:00+05:30,21926.9,LONG,21926.9,21925.63,2024-02-05T10:15:00+05:30,2024-02-05T10:30:00+05:30,21925.63,stop_loss_ma_touch,21925.63,-1.27,-82.55,
2024-02-05,TRADED,,2024-02-05T10:30:00+05:30,2024-02-05T10:45:00+05:30,21908.9,SHORT,21908.9,21923.00,2024-02-05T11:00:00+05:30,2024-02-05T11:15:00+05:30,21921.83,stop_loss_ma_touch,21921.83,-12.93,-840.45,
2024-02-05,TRADED,,2024-02-05T11:15:00+05:30,2024-02-05T11:30:00+05:30,21917.2,LONG,21917.2,21913.99,2024-02-05T12:00:00+05:30,2024-02-05T12:15:00+05:30,21901.20,stop_loss_ma_touch,21901.20,-16.00,-1040.00,
2024-02-05,TRADED,,2024-02-05T12:15:00+05:30,2024-02-05T12:30:00+05:30,21905.4,LONG,21905.4,21894.51,2024-02-05T14:00:00+05:30,2024-02-05T14:15:00+05:30,21907.21,stop_loss_ma_touch,21907.21,1.81,117.65,
2024-02-05,TRADED,,2024-02-05T14:15:00+05:30,2024-02-05T14:30:00+05:30,21889.3,SHORT,21889.3,21908.62,2024-02-05T15:00:00+05:30,2024-02-05T15:15:00+05:30,21771.50,day_close,21895.79,117.80,7657.00,
2024-02-06,TRADED,,2024-02-06T09:15:00+05:30,2024-02-06T09:30:00+05:30,21793.1,SHORT,21793.1,21887.62,2024-02-06T11:30:00+05:30,2024-02-06T11:45:00+05:30,21864.19,stop_loss_ma_touch,21864.19,-71.09,-4620.85,
2024-02-06,TRADED,,2024-02-06T11:45:00+05:30,2024-02-06T12:00:00+05:30,21898.2,LONG,21898.2,21860.93,2024-02-06T15:00:00+05:30,2024-02-06T15:15:00+05:30,21919.40,day_close,21874.00,21.20,1378.00,
2024-02-07,TRADED,,2024-02-07T09:15:00+05:30,2024-02-07T09:30:00+05:30,21989.9,LONG,21989.9,21888.97,2024-02-07T11:15:00+05:30,2024-02-07T11:30:00+05:30,21929.05,stop_loss_ma_touch,21929.05,-60.85,-3955.25,
2024-02-07,TRADED,,2024-02-07T11:30:00+05:30,2024-02-07T11:45:00+05:30,21895.9,SHORT,21895.9,21933.58,2024-02-07T13:30:00+05:30,2024-02-07T13:45:00+05:30,21933.74,stop_loss_ma_touch,21933.74,-37.84,-2459.60,
2024-02-07,TRADED,,2024-02-07T13:45:00+05:30,2024-02-07T14:00:00+05:30,21937.4,LONG,21937.4,21935.18,2024-02-07T14:00:00+05:30,2024-02-07T14:15:00+05:30,21935.18,stop_loss_ma_touch,21935.18,-2.22,-144.30,
2024-02-07,TRADED,,2024-02-07T14:15:00+05:30,2024-02-07T14:30:00+05:30,21949.8,LONG,21949.8,21938.60,2024-02-07T14:30:00+05:30,2024-02-07T14:45:00+05:30,21938.60,stop_loss_ma_touch,21938.60,-11.20,-728.00,
2024-02-07,TRADED,,2024-02-07T14:45:00+05:30,2024-02-07T15:00:00+05:30,21915.9,SHORT,21915.9,21938.64,2024-02-07T15:00:00+05:30,2024-02-07T15:15:00+05:30,21933.60,day_close,21939.21,-17.70,-1150.50,
2024-02-08,TRADED,,2024-02-08T09:15:00+05:30,2024-02-08T09:30:00+05:30,21998.5,LONG,21998.5,21939.99,2024-02-08T10:00:00+05:30,2024-02-08T10:15:00+05:30,21938.50,stop_loss_ma_touch,21938.50,-60.00,-3900.00,
2024-02-08,TRADED,,2024-02-08T10:15:00+05:30,2024-02-08T10:30:00+05:30,21957.8,LONG,21957.8,21934.12,2024-02-08T10:30:00+05:30,2024-02-08T10:45:00+05:30,21934.12,stop_loss_ma_touch,21934.12,-23.68,-1539.20,
2024-02-08,TRADED,,2024-02-08T10:45:00+05:30,2024-02-08T11:00:00+05:30,21830.1,SHORT,21830.1,21925.07,2024-02-08T15:00:00+05:30,2024-02-08T15:15:00+05:30,21714.80,day_close,21817.86,115.30,7494.50,
2024-02-09,TRADED,,2024-02-09T09:15:00+05:30,2024-02-09T09:30:00+05:30,21769.8,SHORT,21769.8,21801.10,2024-02-09T12:00:00+05:30,2024-02-09T12:15:00+05:30,21738.45,stop_loss_ma_touch,21738.45,31.35,2037.75,
2024-02-09,TRADED,,2024-02-09T12:15:00+05:30,2024-02-09T12:30:00+05:30,21748.4,LONG,21748.4,21734.10,2024-02-09T12:30:00+05:30,2024-02-09T12:45:00+05:30,21734.10,stop_loss_ma_touch,21734.10,-14.30,-929.50,
2024-02-09,TRADED,,2024-02-09T12:45:00+05:30,2024-02-09T13:00:00+05:30,21751.5,LONG,21751.5,21730.26,2024-02-09T13:15:00+05:30,2024-02-09T13:30:00+05:30,21728.08,stop_loss_ma_touch,21728.08,-23.42,-1522.30,
2024-02-09,TRADED,,2024-02-09T13:30:00+05:30,2024-02-09T13:45:00+05:30,21738.6,LONG,21738.6,21723.76,2024-02-09T15:00:00+05:30,2024-02-09T15:15:00+05:30,21782.80,day_close,21735.22,44.20,2873.00,
2024-02-12,TRADED,,2024-02-12T09:15:00+05:30,2024-02-12T09:30:00+05:30,21801.0,LONG,21801.0,21737.52,2024-02-12T09:45:00+05:30,2024-02-12T10:00:00+05:30,21737.54,stop_loss_ma_touch,21737.54,-63.46,-4124.90,
2024-02-12,TRADED,,2024-02-12T10:00:00+05:30,2024-02-12T10:15:00+05:30,21690.2,SHORT,21690.2,21736.86,2024-02-12T15:00:00+05:30,2024-02-12T15:15:00+05:30,21598.00,day_close,21674.13,92.20,5993.00,
2024-02-13,TRADED,,2024-02-13T09:15:00+05:30,2024-02-13T09:30:00+05:30,21577.7,SHORT,21577.7,21658.26,2024-02-13T09:45:00+05:30,2024-02-13T10:00:00+05:30,21653.61,stop_loss_ma_touch,21653.61,-75.91,-4934.15,
2024-02-13,TRADED,,2024-02-13T10:00:00+05:30,2024-02-13T10:15:00+05:30,21718.4,LONG,21718.4,21652.89,2024-02-13T12:00:00+05:30,2024-02-13T12:15:00+05:30,21661.92,stop_loss_ma_touch,21661.92,-56.48,-3671.20,
